%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1526876696870856565,1516,1526876696870436301,world,-0.02574467659,-0.945815861225,0.0626852586865,-0.00326022692025,0.00483884243295,-0.00411172164604,-0.999974608421
1526876696880280389,1517,1526876696879889528,world,-0.0258462633938,-0.945976257324,0.0617306679487,0.00376888434403,-0.000500180176459,-0.00337226339616,-0.999987125397
1526876696890795453,1518,1526876696890355229,world,-0.0257239770144,-0.946022987366,0.0606511197984,0.00555588537827,0.00193241448142,-0.00486094225198,-0.999970912933
1526876696900139592,1519,1526876696899765080,world,-0.0259500481188,-0.946028649807,0.0589938573539,0.00386774679646,0.000877280486748,-0.00478115398437,-0.999980688095
1526876696910622392,1520,1526876696910193795,world,-0.026016170159,-0.946023702621,0.0572047941387,0.003873932641,0.00137723213993,-0.00432942574844,-0.999982237816
1526876696919871122,1521,1526876696919493040,world,-0.0261375978589,-0.945999324322,0.0551014952362,0.00511670578271,-0.00381318619475,-0.00417588371783,-0.999970912933
1526876696930447466,1522,1526876696929966489,world,-0.0262393224984,-0.946129024029,0.052511844784,0.00556235853583,-0.000202037743293,-0.00482463417575,-0.999972939491
1526876696930497415,1523,1526876696930025004,world,-0.0262998864055,-0.9460978508,0.0496389642358,0.00704571185634,-0.00295640411787,-0.00499323802069,-0.999958395958
1526876696940853804,1524,1526876696940480669,world,-0.0264265686274,-0.946025729179,0.0467538610101,0.00943271722645,0.00017582088185,-0.00652067130432,-0.999934315681
1526876696950263121,1525,1526876696949902071,world,-0.0263297967613,-0.946119129658,0.043187238276,0.0111943241209,0.00212043407373,-0.00811954867095,-0.999902129173
1526876696960694905,1526,1526876696960326478,world,-0.0265762191266,-0.946128189564,0.0392143689096,0.00824332237244,-0.00258408114314,-0.00717446301132,-0.999936938286
1526876696970143561,1527,1526876696969769737,world,-0.026912342757,-0.946160495281,0.0347789637744,0.00913590192795,-0.00426242221147,-0.00718716299161,-0.999923348427
1526876696980518223,1528,1526876696980165970,world,-0.0271214433014,-0.945954859257,0.03023500368,0.0112887891009,-0.00444350810722,-0.00936691928655,-0.99988257885
1526876696980526645,1529,1526876696980234269,world,-0.0272111706436,-0.946316301823,0.024909067899,0.0164906457067,-0.00168464391027,-0.012508507818,-0.999784350395
1526876696989960311,1530,1526876696989579095,world,-0.0273558758199,-0.946301579475,0.0195982344449,0.0164260882884,-0.00696874968708,-0.0124573167413,-0.999763250351
1526876697000529195,1531,1526876697000083592,world,-0.0267406851053,-0.946536302567,0.0179343372583,-0.00466570723802,-0.0219295639545,-0.00977715663612,-0.999700903893
1526876697010880312,1532,1526876697010494548,world,-0.0261199064553,-0.946515798569,0.0195953287184,0.00187646271661,-0.0165206659585,-0.00789057184011,-0.999830722809
1526876697020397374,1533,1526876697020009961,world,-0.0257106795907,-0.946419775486,0.0211021117866,0.00795731600374,-0.00813052523881,-0.00800409726799,-0.999903321266
1526876697030954055,1534,1526876697030523125,world,-0.024930909276,-0.946535468102,0.0223053842783,0.0183762740344,0.00458747427911,-0.0100341392681,-0.999770283699
1526876697030967493,1535,1526876697030580116,world,-0.024482421577,-0.946351408958,0.0226104874164,0.0213342420757,0.0125560220331,-0.00988802779466,-0.999644637108
1526876697040429289,1536,1526876697040047985,world,-0.0243089552969,-0.945956110954,0.0224120337516,0.0160312969238,0.0144764594734,-0.0106689827517,-0.999709844589
1526876697050862429,1537,1526876697050450572,world,-0.0239771381021,-0.945943176746,0.0223026424646,0.017360907048,0.0107872216031,-0.00880691595376,-0.999752283096
1526876697060196127,1538,1526876697059820459,world,-0.0234916117042,-0.945681989193,0.0216887332499,0.0143659878522,0.00646490650252,-0.0119752641767,-0.999804258347
1526876697070604626,1539,1526876697070203333,world,-0.023403218016,-0.945754289627,0.0203784741461,0.00593626359478,-0.00695201009512,-0.0127708064392,-0.999876737595
1526876697079741233,1540,1526876697079480764,world,-0.0228460654616,-0.945463418961,0.0187044106424,-0.00221672980115,-0.0141978273168,-0.0173349119723,-0.999746441841
1526876697079747292,1541,1526876697079532428,world,-0.0225064530969,-0.945467114449,0.0180386528373,-0.00339006516151,-0.0278758686036,-0.017851497978,-0.99944627285
1526876697089931095,1542,1526876697089760099,world,-0.0223749428988,-0.945440113544,0.0186221934855,0.00268772779964,-0.0241394750774,-0.0196746680886,-0.999511361122
1526876697100232345,1543,1526876697100119881,world,-0.0226418394595,-0.945391118526,0.0185664836317,0.000694312271662,-0.0247594285756,-0.0186178945005,-0.999519824982
1526876697110688432,1544,1526876697110494091,world,-0.022748157382,-0.945354819298,0.0183044392616,-1.7718101617e-06,-0.0241860952228,-0.0195364356041,-0.999516606331
1526876697120162985,1545,1526876697119960226,world,-0.0225344132632,-0.944888710976,0.018258690834,-0.00622998783365,-0.0280798971653,-0.0204531922936,-0.999377012253
1526876697130442986,1546,1526876697130279921,world,-0.0223011281341,-0.945283591747,0.0184001009911,-0.00238977815025,-0.0220016892999,-0.0228542052209,-0.999493837357
1526876697130449351,1547,1526876697130313739,world,-0.0223798006773,-0.945228755474,0.0185636505485,0.000561120337807,-0.0196180902421,-0.0251563247293,-0.999490857124
1526876697140013464,1548,1526876697139586139,world,-0.0225247293711,-0.945317685604,0.0182419735938,-0.00204889266752,-0.0248097702861,-0.0209292974323,-0.999471068382
1526876697150327924,1549,1526876697149993390,world,-0.0226080454886,-0.945204734802,0.0181449688971,-0.00488790683448,-0.0287520177662,-0.0184780284762,-0.999403834343
1526876697160703772,1550,1526876697160432660,world,-0.0226997900754,-0.945366501808,0.0178025495261,-0.00547480536625,-0.0292683113366,-0.017809888348,-0.999397993088
1526876697170076313,1551,1526876697169789869,world,-0.0225471910089,-0.945224642754,0.0180824641138,-0.00748156709597,-0.0281068608165,-0.0189301297069,-0.99939763546
1526876697180484305,1552,1526876697180185556,world,-0.0227135252208,-0.945149302483,0.0181753076613,-0.005284067709,-0.0328185409307,-0.0173313152045,-0.999297142029
1526876697180501180,1553,1526876697180222588,world,-0.0222949367017,-0.945284426212,0.0184171013534,-0.00166547868866,-0.0229070857167,-0.0209937654436,-0.999515771866
1526876697190859292,1554,1526876697190538381,world,-0.0222201328725,-0.945079386234,0.0184970181435,-0.000553470337763,-0.0229859948158,-0.0212753787637,-0.999509215355
1526876697200172809,1555,1526876697199885115,world,-0.0223204884678,-0.945163190365,0.0184687133878,-0.00109486537986,-0.0228416733444,-0.02064290829,-0.999525427818
1526876697210527886,1556,1526876697210211364,world,-0.0225817281753,-0.945068538189,0.0181797891855,-0.0029161288403,-0.0304378774017,-0.0197806786746,-0.999336719513
1526876697219940469,1557,1526876697219497248,world,-0.0224737413228,-0.945074796677,0.0183448642492,-0.00494393194094,-0.026833768934,-0.0194766726345,-0.9994379282
1526876697230377623,1558,1526876697229910910,world,-0.0227168332785,-0.945228993893,0.0182227548212,-0.00468938285485,-0.0318248793483,-0.0182286370546,-0.999316215515
