%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1526875084999753864,1824,1526875084994552623,world,-0.000221410504309,-0.000221410504309,-0.000221410504309,0.0,0.0,0.0
1526875085020148187,1825,1526875085014463093,world,0.000783804629464,0.000783804629464,0.000783804629464,0.0,0.0,0.0
1526875085039332255,1826,1526875085034435041,world,0.000914711272344,0.000914711272344,0.000914711272344,0.0,0.0,0.0
1526875085059798125,1827,1526875085054387064,world,-0.000552309094928,-0.000552309094928,-0.000552309094928,0.0,0.0,0.0
1526875085080229415,1828,1526875085074276268,world,0.0010699450504,0.0010699450504,0.0010699450504,0.0,0.0,0.0
1526875085099685131,1829,1526875085094386129,world,-0.000813073827885,-0.000813073827885,-0.000813073827885,0.0,0.0,0.0
1526875085120002005,1830,1526875085114178722,world,-0.000589796691202,-0.000589796691202,-0.000589796691202,0.0,0.0,0.0
1526875085139243904,1831,1526875085134987075,world,0.00111748883501,0.00111748883501,0.00111748883501,0.0,0.0,0.0
1526875085159600515,1832,1526875085154913018,world,-0.000270647869911,-0.000270647869911,-0.000270647869911,0.0,0.0,0.0
1526875085180098577,1833,1526875085174780447,world,-0.000908279209398,-0.000908279209398,-0.000908279209398,0.0,0.0,0.0
1526875085199243743,1834,1526875085194558135,world,0.00108932727017,0.00108932727017,0.00108932727017,0.0,0.0,0.0
1526875085219596056,1835,1526875085214573821,world,-0.00083244103007,-0.00083244103007,-0.00083244103007,0.0,0.0,0.0
1526875085239856309,1836,1526875085234601778,world,0.000323029176798,0.000323029176798,0.000323029176798,0.0,0.0,0.0
1526875085260113032,1837,1526875085254800206,world,-0.00010716295219,-0.00010716295219,-0.00010716295219,0.0,0.0,0.0
1526875085279558389,1838,1526875085274831704,world,0.000814506260213,0.000814506260213,0.000814506260213,0.0,0.0,0.0
1526875085299843313,1839,1526875085294821792,world,8.04896990303e-05,8.04896990303e-05,8.04896990303e-05,0.0,0.0,0.0
1526875085320286473,1840,1526875085314640126,world,-0.000502135022543,-0.000502135022543,-0.000502135022543,0.0,0.0,0.0
1526875085339531043,1841,1526875085334466102,world,-0.00062129664002,-0.00062129664002,-0.00062129664002,0.0,0.0,0.0
1526875085359855395,1842,1526875085354359469,world,0.00149268109817,0.00149268109817,0.00149268109817,0.0,0.0,0.0
1526875085380194449,1843,1526875085374422527,world,-0.000208025565371,-0.000208025565371,-0.000208025565371,0.0,0.0,0.0
1526875085399948997,1844,1526875085394465764,world,-0.000859358115122,-0.000859358115122,-0.000859358115122,0.0,0.0,0.0
1526875085419952705,1845,1526875085414393279,world,-0.000337880454026,-0.000337880454026,-0.000337880454026,0.0,0.0,0.0
1526875085440188261,1846,1526875085434284549,world,-0.0001247524051,-0.0001247524051,-0.0001247524051,0.0,0.0,0.0
1526875085459503447,1847,1526875085454071814,world,-4.79259142594e-05,-4.79259142594e-05,-4.79259142594e-05,0.0,0.0,0.0
