%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1526867885474691928,1982,1526867885467728484,world,-0.454657673836,-0.454657673836,-0.454657673836,0.0,0.0,0.0
1526867885495068327,1983,1526867885488546684,world,-0.551037847996,-0.551037847996,-0.551037847996,0.0,0.0,0.0
1526867885514165499,1984,1526867885508422482,world,-0.511859714985,-0.511859714985,-0.511859714985,0.0,0.0,0.0
1526867885534605965,1985,1526867885528269280,world,-0.61018037796,-0.61018037796,-0.61018037796,0.0,0.0,0.0
1526867885554897172,1986,1526867885547879169,world,-0.544072210789,-0.544072210789,-0.544072210789,0.0,0.0,0.0
1526867885575096235,1987,1526867885567602321,world,-0.519445955753,-0.519445955753,-0.519445955753,0.0,0.0,0.0
1526867885594446846,1988,1526867885588475347,world,-0.657512307167,-0.657512307167,-0.657512307167,0.0,0.0,0.0
1526867885614853862,1989,1526867885608360113,world,-0.588222265244,-0.588222265244,-0.588222265244,0.0,0.0,0.0
1526867885635207050,1990,1526867885628273250,world,-0.687037408352,-0.687037408352,-0.687037408352,0.0,0.0,0.0
1526867885654569935,1991,1526867885648254079,world,-0.624339103699,-0.624339103699,-0.624339103699,0.0,0.0,0.0
1526867885674910364,1992,1526867885667955718,world,-0.584319710732,-0.584319710732,-0.584319710732,0.0,0.0,0.0
1526867885695052548,1993,1526867885687770091,world,-0.683130562305,-0.683130562305,-0.683130562305,0.0,0.0,0.0
1526867885714395063,1994,1526867885708383194,world,-0.608506262302,-0.608506262302,-0.608506262302,0.0,0.0,0.0
1526867885734679902,1995,1526867885727980339,world,-0.669308185577,-0.669308185577,-0.669308185577,0.0,0.0,0.0
1526867885755079591,1996,1526867885747620364,world,-0.567808449268,-0.567808449268,-0.567808449268,0.0,0.0,0.0
1526867885774528030,1997,1526867885768327928,world,-0.525390505791,-0.525390505791,-0.525390505791,0.0,0.0,0.0
1526867885794982353,1998,1526867885788063403,world,-0.594768166542,-0.594768166542,-0.594768166542,0.0,0.0,0.0
1526867885815326830,1999,1526867885807957966,world,-0.521955668926,-0.521955668926,-0.521955668926,0.0,0.0,0.0
1526867885834569157,2000,1526867885827946201,world,-0.594032883644,-0.594032883644,-0.594032883644,0.0,0.0,0.0
1526867885854896903,2001,1526867885847693110,world,-0.508053481579,-0.508053481579,-0.508053481579,0.0,0.0,0.0
1526867885875264948,2002,1526867885868481037,world,-0.452344357967,-0.452344357967,-0.452344357967,0.0,0.0,0.0
1526867885894641778,2003,1526867885888422919,world,-0.518995046616,-0.518995046616,-0.518995046616,0.0,0.0,0.0
1526867885914782225,2004,1526867885908296033,world,-0.441461265087,-0.441461265087,-0.441461265087,0.0,0.0,0.0
1526867885935229996,2005,1526867885928093253,world,-0.474664896727,-0.474664896727,-0.474664896727,0.0,0.0,0.0
1526867885954525275,2006,1526867885948211931,world,-0.414377570152,-0.414377570152,-0.414377570152,0.0,0.0,0.0
1526867885974929879,2007,1526867885967978579,world,-0.363338828087,-0.363338828087,-0.363338828087,0.0,0.0,0.0
1526867885995179140,2008,1526867885987883060,world,-0.403400748968,-0.403400748968,-0.403400748968,0.0,0.0,0.0
1526867886014455435,2009,1526867886007761103,world,-0.349180728197,-0.349180728197,-0.349180728197,0.0,0.0,0.0
1526867886034727017,2010,1526867886027583128,world,-0.367826044559,-0.367826044559,-0.367826044559,0.0,0.0,0.0
1526867886055098876,2011,1526867886048457060,world,-0.295540362597,-0.295540362597,-0.295540362597,0.0,0.0,0.0
1526867886074481263,2012,1526867886068437378,world,-0.26307657361,-0.26307657361,-0.26307657361,0.0,0.0,0.0
1526867886094875134,2013,1526867886088240300,world,-0.277627527714,-0.277627527714,-0.277627527714,0.0,0.0,0.0
1526867886115118806,2014,1526867886107939087,world,-0.233388513327,-0.233388513327,-0.233388513327,0.0,0.0,0.0
1526867886134558384,2015,1526867886127878864,world,-0.238727271557,-0.238727271557,-0.238727271557,0.0,0.0,0.0
1526867886154793145,2016,1526867886147595795,world,-0.187225759029,-0.187225759029,-0.187225759029,0.0,0.0,0.0
1526867886175067021,2017,1526867886168443134,world,-0.147415071726,-0.147415071726,-0.147415071726,0.0,0.0,0.0
1526867886194478314,2018,1526867886188399969,world,-0.141795620322,-0.141795620322,-0.141795620322,0.0,0.0,0.0
1526867886214767265,2019,1526867886208243726,world,-0.103565484285,-0.103565484285,-0.103565484285,0.0,0.0,0.0
1526867886235120632,2020,1526867886227947219,world,-0.0834258943796,-0.0834258943796,-0.0834258943796,0.0,0.0,0.0
1526867886254574673,2021,1526867886247810385,world,-0.0496810823679,-0.0496810823679,-0.0496810823679,0.0,0.0,0.0
1526867886274905945,2022,1526867886267587191,world,-0.0271943360567,-0.0271943360567,-0.0271943360567,0.0,0.0,0.0
1526867886294217801,2023,1526867886288463091,world,-0.000572202727199,-0.000572202727199,-0.000572202727199,0.0,0.0,0.0
1526867886314521782,2024,1526867886308269333,world,0.0196762979031,0.0196762979031,0.0196762979031,0.0,0.0,0.0
1526867886334861342,2025,1526867886328096929,world,0.0620818287134,0.0620818287134,0.0620818287134,0.0,0.0,0.0
1526867886355299479,2026,1526867886347975987,world,0.0834887176752,0.0834887176752,0.0834887176752,0.0,0.0,0.0
1526867886374597879,2027,1526867886367879242,world,0.102618314326,0.102618314326,0.102618314326,0.0,0.0,0.0
1526867886395054731,2028,1526867886387824736,world,0.16656267643,0.16656267643,0.16656267643,0.0,0.0,0.0
1526867886414243880,2029,1526867886407568065,world,0.179250955582,0.179250955582,0.179250955582,0.0,0.0,0.0
1526867886434530927,2030,1526867886428412631,world,0.233206957579,0.233206957579,0.233206957579,0.0,0.0,0.0
1526867886455032146,2031,1526867886448158135,world,0.222490608692,0.222490608692,0.222490608692,0.0,0.0,0.0
1526867886474351387,2032,1526867886467929174,world,0.231456279755,0.231456279755,0.231456279755,0.0,0.0,0.0
1526867886494780559,2033,1526867886487818125,world,0.30113697052,0.30113697052,0.30113697052,0.0,0.0,0.0
1526867886515218559,2034,1526867886507732251,world,0.285122722387,0.285122722387,0.285122722387,0.0,0.0,0.0
1526867886534597337,2035,1526867886528536619,world,0.374904632568,0.374904632568,0.374904632568,0.0,0.0,0.0
1526867886554942671,2036,1526867886548341363,world,0.345471024513,0.345471024513,0.345471024513,0.0,0.0,0.0
1526867886574354363,2037,1526867886568185322,world,0.350610494614,0.350610494614,0.350610494614,0.0,0.0,0.0
1526867886594680049,2038,1526867886588054248,world,0.438950359821,0.438950359821,0.438950359821,0.0,0.0,0.0
1526867886615131921,2039,1526867886607881116,world,0.400129079819,0.400129079819,0.400129079819,0.0,0.0,0.0
1526867886634482280,2040,1526867886627840568,world,0.500448465347,0.500448465347,0.500448465347,0.0,0.0,0.0
1526867886654852250,2041,1526867886648059876,world,0.453697025776,0.453697025776,0.453697025776,0.0,0.0,0.0
1526867886675098864,2042,1526867886667858722,world,0.429363191128,0.429363191128,0.429363191128,0.0,0.0,0.0
1526867886694648447,2043,1526867886687617869,world,0.560570895672,0.560570895672,0.560570895672,0.0,0.0,0.0
1526867886714692867,2044,1526867886708398550,world,0.51012969017,0.51012969017,0.51012969017,0.0,0.0,0.0
1526867886735198530,2045,1526867886728082330,world,0.613883137703,0.613883137703,0.613883137703,0.0,0.0,0.0
1526867886754473793,2046,1526867886747895554,world,0.566485404968,0.566485404968,0.566485404968,0.0,0.0,0.0
1526867886774860863,2047,1526867886767842161,world,0.539029717445,0.539029717445,0.539029717445,0.0,0.0,0.0
1526867886795240314,2048,1526867886787538646,world,0.648308515549,0.648308515549,0.648308515549,0.0,0.0,0.0
1526867886814596429,2049,1526867886808478688,world,0.598183035851,0.598183035851,0.598183035851,0.0,0.0,0.0
1526867886834925998,2050,1526867886828433200,world,0.691401004791,0.691401004791,0.691401004791,0.0,0.0,0.0
1526867886855232843,2051,1526867886848138337,world,0.615144968033,0.615144968033,0.615144968033,0.0,0.0,0.0
1526867886874531295,2052,1526867886868059121,world,0.734742105007,0.734742105007,0.734742105007,0.0,0.0,0.0
1526867886894797543,2053,1526867886887887368,world,0.646333396435,0.646333396435,0.646333396435,0.0,0.0,0.0
1526867886915292985,2054,1526867886907799260,world,0.594091415405,0.594091415405,0.594091415405,0.0,0.0,0.0
1526867886934616232,2055,1526867886918359667,world,0.589898228645,0.589898228645,0.589898228645,0.0,0.0,0.0
1526867886954933147,2056,1526867886948501812,world,0.708530545235,0.708530545235,0.708530545235,0.0,0.0,0.0
1526867886974127055,2057,1526867886968391990,world,0.638151586056,0.638151586056,0.638151586056,0.0,0.0,0.0
1526867886994600564,2058,1526867886988362710,world,0.727087259293,0.727087259293,0.727087259293,0.0,0.0,0.0
1526867887014848890,2059,1526867887008222460,world,0.627060413361,0.627060413361,0.627060413361,0.0,0.0,0.0
1526867887035242251,2060,1526867887028082750,world,0.706403255463,0.706403255463,0.706403255463,0.0,0.0,0.0
1526867887054492154,2061,1526867887048292463,world,0.622635602951,0.622635602951,0.622635602951,0.0,0.0,0.0
1526867887074714154,2062,1526867887068252303,world,0.569592773914,0.569592773914,0.569592773914,0.0,0.0,0.0
1526867887094935059,2063,1526867887088112663,world,0.669593751431,0.669593751431,0.669593751431,0.0,0.0,0.0
1526867887114448720,2064,1526867887107812130,world,0.604333162308,0.604333162308,0.604333162308,0.0,0.0,0.0
1526867887134679447,2065,1526867887128835687,world,0.685761928558,0.685761928558,0.685761928558,0.0,0.0,0.0
1526867887155119471,2066,1526867887147841069,world,0.601050436497,0.601050436497,0.601050436497,0.0,0.0,0.0
1526867887174640869,2067,1526867887167603367,world,0.563286542892,0.563286542892,0.563286542892,0.0,0.0,0.0
1526867887194740382,2068,1526867887188544794,world,0.655921220779,0.655921220779,0.655921220779,0.0,0.0,0.0
1526867887214941995,2069,1526867887208442958,world,0.566827476025,0.566827476025,0.566827476025,0.0,0.0,0.0
1526867887234141962,2070,1526867887228304560,world,0.661289572716,0.661289572716,0.661289572716,0.0,0.0,0.0
1526867887254518262,2071,1526867887247877500,world,0.55341553688,0.55341553688,0.55341553688,0.0,0.0,0.0
1526867887274856152,2072,1526867887267550863,world,0.495097011328,0.495097011328,0.495097011328,0.0,0.0,0.0
1526867887295089791,2073,1526867887288446289,world,0.569307982922,0.569307982922,0.569307982922,0.0,0.0,0.0
1526867887314430727,2074,1526867887308207226,world,0.503712058067,0.503712058067,0.503712058067,0.0,0.0,0.0
1526867887334692283,2075,1526867887327908855,world,0.552033007145,0.552033007145,0.552033007145,0.0,0.0,0.0
1526867887355014109,2076,1526867887347491730,world,0.471951216459,0.471951216459,0.471951216459,0.0,0.0,0.0
1526867887374240883,2077,1526867887368306728,world,0.42517131567,0.42517131567,0.42517131567,0.0,0.0,0.0
1526867887394579832,2078,1526867887387870395,world,0.474595755339,0.474595755339,0.474595755339,0.0,0.0,0.0
1526867887415071725,2079,1526867887408610595,world,0.400950372219,0.400950372219,0.400950372219,0.0,0.0,0.0
1526867887434130768,2080,1526867887428551017,world,0.441090166569,0.441090166569,0.441090166569,0.0,0.0,0.0
1526867887454377015,2081,1526867887448297826,world,0.366600990295,0.366600990295,0.366600990295,0.0,0.0,0.0
1526867887474687137,2082,1526867887467835614,world,0.317565232515,0.317565232515,0.317565232515,0.0,0.0,0.0
1526867887495192027,2083,1526867887487590293,world,0.346902817488,0.346902817488,0.346902817488,0.0,0.0,0.0
1526867887514439655,2084,1526867887508422406,world,0.293576151133,0.293576151133,0.293576151133,0.0,0.0,0.0
1526867887534738750,2085,1526867887528274561,world,0.30699595809,0.30699595809,0.30699595809,0.0,0.0,0.0
1526867887555072803,2086,1526867887548045045,world,0.245849221945,0.245849221945,0.245849221945,0.0,0.0,0.0
