%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1526867880338731732,0,1526867880338255108,world,-0.0600151866674,0.0455541536212,0.0217973906547,0.00557798147202,-0.0103265279904,0.0109803508967,-0.999870896339
1526867880348193125,1,1526867880347818659,world,-0.0600254498422,0.0455280281603,0.0218059234321,0.00566748529673,-0.0101787950844,0.0110855195671,-0.99987077713
1526867880358948445,2,1526867880358252194,world,-0.0600118748844,0.04553867504,0.0218019932508,0.00546707864851,-0.010295224376,0.0110704796389,-0.99987077713
1526867880368063381,3,1526867880367700438,world,-0.0600475929677,0.0455081313848,0.0218571070582,0.00528207281604,-0.0100420778617,0.011086884886,-0.9998742342
1526867880378474549,4,1526867880378047430,world,-0.060023970902,0.0455445535481,0.0217940602452,0.00554865738377,-0.0103105837479,0.0110186068341,-0.99987077713
1526867880378495088,5,1526867880378104878,world,-0.0600045882165,0.0455416254699,0.0218004416674,0.00555833010003,-0.010099737905,0.0109791615978,-0.999873280525
1526867880388994623,6,1526867880388569910,world,-0.0600114502013,0.0455216281116,0.0217814836651,0.00549756037071,-0.0101698487997,0.0109786754474,-0.999872922897
1526867880398464144,7,1526867880397991909,world,-0.0600165873766,0.0455353744328,0.0217895209789,0.00555639900267,-0.0104105006903,0.0110706072301,-0.9998691082
1526867880408713050,8,1526867880408358647,world,-0.0600191168487,0.0455424487591,0.0217964816839,0.00564109813422,-0.0102535272017,0.0109619507566,-0.999871492386
1526867880418100988,9,1526867880417723226,world,-0.0600121766329,0.0455323792994,0.0217837840319,0.00570442108437,-0.0103054773062,0.011045711115,-0.999869704247
1526867880428621572,10,1526867880428263617,world,-0.0600089393556,0.0455262362957,0.0217934232205,0.00548572186381,-0.0102137187496,0.0111196506768,-0.999871015549
1526867880428767464,11,1526867880428404556,world,-0.0600213706493,0.0455213040113,0.0218025967479,0.00562681397423,-0.0101527012885,0.0110787972808,-0.999871253967
1526867880438166336,12,1526867880437779775,world,-0.0600303262472,0.0455377399921,0.0217832699418,0.00559792807326,-0.0103821177036,0.0110269114375,-0.999869704247
1526867880448539482,13,1526867880448186803,world,-0.0600202195346,0.0455477535725,0.021790759638,0.00559116294608,-0.0103836841881,0.0109699172899,-0.999870300293
1526867880457942869,14,1526867880457552627,world,-0.060009855777,0.0455209873617,0.0217816215008,0.00558027857915,-0.010192617774,0.0109604634345,-0.99987244606
1526867880468408034,15,1526867880468024413,world,-0.0600195713341,0.0455241575837,0.0217909105122,0.0056735468097,-0.0103440387174,0.0110994027928,-0.999868869781
1526867880478924031,16,1526867880478506459,world,-0.0600262098014,0.0455317273736,0.021796060726,0.00556399254128,-0.0103994887322,0.0111100636423,-0.999868750572
1526867880478964231,17,1526867880478560239,world,-0.0600247681141,0.0455354452133,0.0217839218676,0.00556921819225,-0.010394256562,0.0110466564074,-0.999869465828
