%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1526878580314829320,21,1526878580314449958,world,-1.03218305111,-0.960061609745,0.034027762711,-0.0104856509715,-0.00486631318927,0.0165830142796,-0.999795675278
1526878580325365170,22,1526878580324959068,world,-1.03217315674,-0.960050880909,0.0340260639787,-0.0107296882197,-0.00483903521672,0.0165948495269,-0.999793052673
1526878580335835518,23,1526878580335416835,world,-1.03217482567,-0.960159480572,0.0340647213161,-0.00915026199073,-0.00545089365914,0.016067110002,-0.999814271927
1526878580345233017,24,1526878580344863369,world,-1.03218317032,-0.960081398487,0.0340061970055,-0.0103555722162,-0.0048517412506,0.0164833292365,-0.999798774719
1526878580355598443,25,1526878580355222168,world,-1.03219330311,-0.960100829601,0.0341156050563,-0.00930872559547,-0.00575650017709,0.0162945985794,-0.999807357788
1526878580365100889,26,1526878580364645538,world,-1.0321855545,-0.96006667614,0.0340301953256,-0.0105662643909,-0.00490434328094,0.0165087468922,-0.999795913696
1526878580365132609,27,1526878580364706978,world,-1.03218328953,-0.960143506527,0.034057289362,-0.00933972373605,-0.00567650003359,0.0159936677665,-0.999812364578
1526878580375516489,28,1526878580375130085,world,-1.03218591213,-0.960148990154,0.034100741148,-0.00899191200733,-0.00578855583444,0.0161555614322,-0.999812364578
1526878580384911890,29,1526878580384585316,world,-1.03218412399,-0.960118710995,0.0341127589345,-0.00923197809607,-0.00574785796925,0.0161883141845,-0.999809861183
1526878580395482707,30,1526878580395026545,world,-1.03216159344,-0.960110425949,0.0340143330395,-0.0103136552498,-0.00488244649023,0.0164358764887,-0.999799847603
1526878580405840919,31,1526878580405383875,world,-1.03217601776,-0.960118055344,0.033999081701,-0.0103339366615,-0.00475611723959,0.0165968202055,-0.999797582626
1526878580405855638,32,1526878580405438530,world,-1.03218865395,-0.960120260715,0.0341021567583,-0.00930453278124,-0.00567166786641,0.0161719489843,-0.999809861183
1526878580415196722,33,1526878580414791188,world,-1.03217542171,-0.960151970387,0.0341091491282,-0.00916662253439,-0.00575322471559,0.016153017059,-0.999810934067
1526878580425717199,34,1526878580425304387,world,-1.03215968609,-0.960070014,0.0342632867396,-0.00641517154872,-0.00402564369142,0.0152581539005,-0.999854922295
1526878580435072278,35,1526878580434717577,world,-1.03219771385,-0.960068285465,0.0340222939849,-0.0102717420086,-0.00471952557564,0.0164528675377,-0.999800801277
1526878580445465515,36,1526878580445110031,world,-1.0321931839,-0.960058391094,0.0340355075896,-0.0107727227733,-0.00494926050305,0.0165785122663,-0.999792337418
1526878580455063322,37,1526878580454668247,world,-1.03217458725,-0.960146605968,0.0340820290148,-0.0095285307616,-0.00572123005986,0.0160828717053,-0.999808907509
1526878580465529582,38,1526878580465091076,world,-1.03217661381,-0.960152089596,0.03405694291,-0.00912938639522,-0.00576692633331,0.0160618256778,-0.999812722206
1526878580465542589,39,1526878580465145018,world,-1.03218829632,-0.960078477859,0.0340051725507,-0.0105792060494,-0.00499095022678,0.0165350362659,-0.999794840813
1526878580474869490,40,1526878580474430048,world,-1.03218686581,-0.96011453867,0.0341088697314,-0.00944940187037,-0.00583196058869,0.0162206813693,-0.999806761742
1526878580485271590,41,1526878580484864257,world,-1.03218221664,-0.960179388523,0.0340671055019,-0.00915097724646,-0.00571306282654,0.0159881096333,-0.999814033508
1526878580495681819,42,1526878580495269627,world,-1.03218746185,-0.960097670555,0.0339882560074,-0.0105615919456,-0.00490318052471,0.016424164176,-0.999797344208
1526878580505152735,43,1526878580504771445,world,-1.0321829319,-0.960126876831,0.0341029912233,-0.00946044549346,-0.00565889989957,0.0161700826138,-0.999808549881
1526878580515523147,44,1526878580515117610,world,-1.03217422962,-0.960078120232,0.034016456455,-0.0106999091804,-0.00502036651596,0.0165306255221,-0.99979352951
1526878580515532012,45,1526878580515172435,world,-1.03203368187,-0.960195720196,0.0341034941375,-0.0082074906677,-0.00388600351289,0.0150160230696,-0.999846100807
1526878580524883788,46,1526878580524524024,world,-1.03217458725,-0.960071742535,0.0340052433312,-0.0105231748894,-0.00482385838404,0.0163946188986,-0.99979865551
1526878580535323850,47,1526878580534952774,world,-1.03218352795,-0.96007424593,0.0340337567031,-0.0108762858436,-0.00504051009193,0.0165072381496,-0.99979186058
1526878580545910011,48,1526878580545340818,world,-1.03217697144,-0.960120141506,0.0340004898608,-0.0105858463794,-0.0047392109409,0.016389971599,-0.999798417091
1526878580555226131,49,1526878580554800690,world,-1.0320751667,-0.960235476494,0.0341412164271,-0.00761507824063,-0.00436204159632,0.0149719901383,-0.999849438667
1526878580565808896,50,1526878580565245165,world,-1.03217208385,-0.960081100464,0.0340213514864,-0.0105512989685,-0.00493646785617,0.0164443720132,-0.99979698658
1526878580565877910,51,1526878580565305056,world,-1.03217101097,-0.960106194019,0.0340124033391,-0.0107043376192,-0.00498412456363,0.016608081758,-0.999792337418
1526878580575119967,52,1526878580574688602,world,-1.0321508646,-0.960046887398,0.0342066772282,-0.00740623706952,-0.00350331445225,0.0154936276376,-0.999846458435
1526878580585461563,53,1526878580585094596,world,-1.03218328953,-0.960143208504,0.0340777598321,-0.00908937584609,-0.00565720628947,0.015923563391,-0.999815940857
1526878580594779006,54,1526878580594417828,world,-1.03218376637,-0.960137367249,0.0340902619064,-0.00934948772192,-0.00593949668109,0.0161724425852,-0.999807953835
1526878580605200153,55,1526878580604838174,world,-1.03217494488,-0.960194647312,0.0340706929564,-0.00928037241101,-0.0056679318659,0.0159998014569,-0.999812841415
1526878580615742621,56,1526878580615235228,world,-1.03205370903,-0.960240244865,0.0341088585556,-0.00818390771747,-0.00390078919008,0.014935481362,-0.999847412109
1526878580615771459,57,1526878580615291169,world,-1.03217351437,-0.96014547348,0.0340780988336,-0.00926256459206,-0.00569648761302,0.0160186477005,-0.999812602997
1526878580625009381,58,1526878580624606439,world,-1.03217923641,-0.960095345974,0.0340089574456,-0.0109314266592,-0.00503378827125,0.0164890363812,-0.999791622162
1526878580635434596,59,1526878580635018210,world,-1.03217494488,-0.9602009058,0.0340449810028,-0.009266898036,-0.00568533688784,0.0160124562681,-0.999812722206
1526878580644763888,60,1526878580644310793,world,-1.03217875957,-0.960198760033,0.034048512578,-0.00923872925341,-0.00578014506027,0.0160610750318,-0.999811649323
1526878580655118445,61,1526878580654771084,world,-1.03217542171,-0.960159063339,0.0340655781329,-0.00950343348086,-0.00589807191864,0.0161220747977,-0.999807476997
1526878580665726900,62,1526878580665196725,world,-1.03228187561,-0.960022091866,0.0341261327267,-0.00901057384908,-0.00583030143753,0.0166273098439,-0.999804139137
1526878580665738252,63,1526878580665270592,world,-1.03219377995,-0.960172176361,0.0340425260365,-0.00925383064896,-0.00577725190669,0.0159621462226,-0.999813079834
1526878580675231414,64,1526878580674716046,world,-1.03218507767,-0.960124611855,0.0339748896658,-0.0107178697363,-0.00501995254308,0.0164389200509,-0.999794840813
1526878580685605696,65,1526878580685207300,world,-1.03218889236,-0.960110902786,0.0340052433312,-0.0109833674505,-0.00500154262409,0.0165519285947,-0.99979019165
1526878580695153336,66,1526878580694722843,world,-1.03218662739,-0.960126936436,0.033963136375,-0.0108900209889,-0.00484011042863,0.0163910072297,-0.999794721603
1526878580705489047,67,1526878580705064432,world,-1.0322227478,-0.960169374943,0.0340620875359,-0.00894787162542,-0.00662109907717,0.0164523329586,-0.999802708626
1526878580714843776,68,1526878580714432070,world,-1.03230953217,-0.959964394569,0.0340436436236,-0.0104209287092,-0.00509350886568,0.0172701347619,-0.999783635139
1526878580714860007,69,1526878580714492701,world,-1.03218734264,-0.960178911686,0.0340663939714,-0.00941250286996,-0.00576266273856,0.016216320917,-0.999807596207
1526878580725342435,70,1526878580724970948,world,-1.03216183186,-0.960169434547,0.0339613594115,-0.0104920193553,-0.00498541072011,0.016302485019,-0.999799609184
1526878580734764253,71,1526878580734379679,world,-1.03218281269,-0.960177183151,0.0340276733041,-0.00941743701696,-0.00580064533278,0.0160965174437,-0.999809265137
1526878580745332794,72,1526878580744794265,world,-1.03218650818,-0.960105895996,0.0339935086668,-0.0109571218491,-0.00499669276178,0.0165836624801,-0.999789953232
1526878580755585550,73,1526878580755161061,world,-1.03217554092,-0.9601303339,0.0339708700776,-0.0110093280673,-0.00499203708023,0.0163256004453,-0.99979364872
1526878580765048209,74,1526878580764668134,world,-1.03218650818,-0.960167884827,0.0339432843029,-0.0107090929523,-0.00484918989241,0.0163336414844,-0.999797463417
1526878580765151626,75,1526878580764726277,world,-1.03217458725,-0.960147082806,0.0339829400182,-0.0107236355543,-0.00507001020014,0.0164829138666,-0.999793767929
1526878580775405795,76,1526878580775067419,world,-1.03217411041,-0.960204541683,0.034064438194,-0.00954878330231,-0.0057480414398,0.0161876343191,-0.999806880951
1526878580784708610,77,1526878580784312836,world,-1.03217554092,-0.960200190544,0.03402133286,-0.0094215516001,-0.00582030974329,0.0159185305238,-0.99981200695
1526878580795281034,78,1526878580794866621,world,-1.03217315674,-0.960218608379,0.0340223088861,-0.00932088680565,-0.00576764578,0.0159364566207,-0.999812960625
1526878580805759030,79,1526878580805358150,world,-1.03215706348,-0.960062325001,0.0342229232192,-0.0075985006988,-0.00355565850623,0.0155481565744,-0.99984395504
1526878580815180549,80,1526878580814732196,world,-1.03201520443,-0.960263550282,0.0341435372829,-0.00793376937509,-0.00369717273861,0.0149285718799,-0.999850273132
1526878580815272544,81,1526878580814788600,world,-1.03216004372,-0.960216164589,0.0339985191822,-0.00933631602675,-0.00572973396629,0.0157572105527,-0.999815821648
1526878580825547984,82,1526878580825125169,world,-1.03218913078,-0.960191011429,0.0340329557657,-0.0093989353627,-0.00602498697117,0.016061136499,-0.99980866909
1526878580834969270,83,1526878580834631752,world,-1.03217661381,-0.960207104683,0.0340578556061,-0.00952806416899,-0.00591584341601,0.0161689482629,-0.999806404114
1526878580845446811,84,1526878580845096308,world,-1.03217315674,-0.960230529308,0.0340304151177,-0.0094814999029,-0.00571185769513,0.0159476101398,-0.999811649323
1526878580854844515,85,1526878580854457017,world,-1.03217935562,-0.960201382637,0.0340038724244,-0.00951118115336,-0.0059394929558,0.0158503409475,-0.999811530113
1526878580865407943,86,1526878580864865413,world,-1.03216958046,-0.960172116756,0.0339709967375,-0.0107803689316,-0.00511126406491,0.0164637453854,-0.999793291092
1526878580865441913,87,1526878580864925783,world,-1.03217637539,-0.960220277309,0.0340336151421,-0.00977536849678,-0.00577115314081,0.0161185637116,-0.999805688858
1526878580875728922,88,1526878580875338834,world,-1.03217172623,-0.960221946239,0.0339973643422,-0.00949754565954,-0.00591289019212,0.0158484987915,-0.999811887741
1526878580885212912,89,1526878580884842830,world,-1.03222239017,-0.960182547569,0.0340658128262,-0.00881307013333,-0.00687229121104,0.0165412593633,-0.999800801277
1526878580895736120,90,1526878580895347904,world,-1.03229904175,-0.960050046444,0.0341181196272,-0.00894297007471,-0.00600198283792,0.0167800709605,-0.999801278114
1526878580905248139,91,1526878580904855700,world,-1.03218197823,-0.960170507431,0.0339445844293,-0.0107365697622,-0.00511923106387,0.0164548568428,-0.999793887138
1526878580915680524,92,1526878580915239060,world,-1.03218102455,-0.960210680962,0.0339744873345,-0.00958613678813,-0.00585486926138,0.0159706734121,-0.999809384346
1526878580915690641,93,1526878580915292227,world,-1.03218400478,-0.960237205029,0.0340252257884,-0.00942614115775,-0.00587687036023,0.0160601884127,-0.999809384346
1526878580924991633,94,1526878580924585562,world,-1.03218793869,-0.960162878036,0.0339729003608,-0.0109961014241,-0.00508442521095,0.016433916986,-0.999791622162
1526878580935445102,95,1526878580935096312,world,-1.0321739912,-0.960216522217,0.0339833572507,-0.00982516165823,-0.00585353700444,0.0159455034882,-0.999807476997
1526878580944652445,96,1526878580944324500,world,-1.03221154213,-0.960233390331,0.034045368433,-0.00868733599782,-0.00682105170563,0.0165407489985,-0.999802231789
1526878580955094343,97,1526878580954637678,world,-1.03219020367,-0.960234999657,0.0340454801917,-0.00953188538551,-0.00605760701001,0.0162208136171,-0.999804735184
1526878580965627232,98,1526878580965015016,world,-1.03218483925,-0.9601739645,0.0339551530778,-0.0110676689073,-0.00519346026704,0.0163944065571,-0.999790906906
1526878580965649407,99,1526878580965074541,world,-1.03231203556,-0.960035204887,0.0339486151934,-0.0106176324189,-0.00489845173433,0.0172435548156,-0.999783039093
1526878580974854218,100,1526878580974392899,world,-1.03219652176,-0.960202813148,0.0339972302318,-0.00962959043682,-0.00600909814239,0.0161095969379,-0.999805808067
1526878580985250823,101,1526878580984858908,world,-1.03219676018,-0.960221648216,0.0340379551053,-0.00975467450917,-0.0060026301071,0.0160192027688,-0.999806046486
1526878580995680724,102,1526878580995291123,world,-1.0321739912,-0.960212171078,0.0339298956096,-0.0109318671748,-0.00511553278193,0.016290821135,-0.999794483185
1526878581005108457,103,1526878581004734350,world,-1.03217816353,-0.960182070732,0.0338875986636,-0.010997232981,-0.00513635762036,0.0163957104087,-0.99979197979
1526878581015543041,104,1526878581015193076,world,-1.0322612524,-0.960072815418,0.0340919531882,-0.00902655255049,-0.00625158147886,0.0167389214039,-0.999799609184
1526878581015924728,105,1526878581015337513,world,-1.0321713686,-0.960185587406,0.0339540652931,-0.0108773233369,-0.00508791487664,0.0164893269539,-0.99979197979
1526878581025160978,106,1526878581024709230,world,-1.03218173981,-0.960195422173,0.0338858775795,-0.0111938398331,-0.00505665456876,0.0162649638951,-0.999792337418
1526878581035524704,107,1526878581035119289,world,-1.03218209743,-0.960203886032,0.0339081585407,-0.010861903429,-0.0049905939959,0.0165384616703,-0.99979186058
1526878581044791134,108,1526878581044420716,world,-1.03218376637,-0.960252285004,0.034022718668,-0.00977164600044,-0.0059443404898,0.0161229930818,-0.999804615974
1526878581055181276,109,1526878581054772223,world,-1.03230392933,-0.96009349823,0.0340758375823,-0.00917853508145,-0.00582222500816,0.0165740642697,-0.999803543091
1526878581065594756,110,1526878581065161507,world,-1.03217768669,-0.960267901421,0.0339731387794,-0.00940900947899,-0.00584632577375,0.015958243981,-0.999811291695
1526878581065636372,111,1526878581065220959,world,-1.03237605095,-0.960059404373,0.0341683365405,-0.007916809991,-0.00762215908617,0.0176661591977,-0.999783635139
1526878581075185671,112,1526878581074571461,world,-1.03219354153,-0.960243582726,0.034037783742,-0.00962922349572,-0.00618757121265,0.0161993727088,-0.999803304672
1526878581085214531,113,1526878581084948711,world,-1.03217327595,-0.960287630558,0.0339738130569,-0.00958196166903,-0.0058696558699,0.0159390512854,-0.999809861183
1526878581095412203,114,1526878581095247600,world,-1.03217566013,-0.960285067558,0.0339601039886,-0.00952096004039,-0.0058903619647,0.0158602129668,-0.999811530113
1526878581104842102,115,1526878581104664046,world,-1.03217625618,-0.960206389427,0.0339295193553,-0.0110831903294,-0.00524813076481,0.0165597144514,-0.999787688255
1526878581115192419,116,1526878581114967724,world,-1.03218650818,-0.960244894028,0.0339928753674,-0.00992585159838,-0.00583768542856,0.0160155370831,-0.999805450439
1526878581115203395,117,1526878581114989985,world,-1.03217852116,-0.960252761841,0.033895522356,-0.0109265753999,-0.00509055610746,0.0163124538958,-0.999794363976
1526878581125401267,118,1526878581125242670,world,-1.03218281269,-0.960254132748,0.0339681841433,-0.00966370478272,-0.00598251493648,0.0160649772733,-0.999806404114
1526878581134738534,119,1526878581134505508,world,-1.03233265877,-0.960031867027,0.0339855328202,-0.0108984932303,-0.00511313183233,0.0175380390137,-0.999773740768
1526878581145016498,120,1526878581144746376,world,-1.03217446804,-0.960128903389,0.0341525971889,-0.00771193113178,-0.00354234571569,0.0155654735863,-0.999842882156
1526878581155444645,121,1526878581155095595,world,-1.03217732906,-0.960265100002,0.0339594222605,-0.00953927636147,-0.00588389392942,0.0157486367971,-0.999813199043
1526878581164744463,122,1526878581164385159,world,-1.0321906805,-0.960247695446,0.0339926667511,-0.00982889719307,-0.00620051566511,0.01607831195,-0.999803185463
1526878581175380659,123,1526878581174798873,world,-1.0321931839,-0.960201323032,0.0339279137552,-0.0112536894158,-0.00522097013891,0.0163987800479,-0.99978864193
1526878581175397872,124,1526878581174871808,world,-1.03218519688,-0.960264503956,0.0339413285255,-0.00980716664344,-0.00589279877022,0.0158555321395,-0.999808907509
1526878581185633057,125,1526878581185240617,world,-1.03222537041,-0.960235953331,0.0340256132185,-0.00887459609658,-0.0071271546185,0.016508448869,-0.999799013138
1526878581195012308,126,1526878581194682227,world,-1.03219473362,-0.960247933865,0.0340082496405,-0.00979504920542,-0.00633530551568,0.0160849392414,-0.999802589417
1526878581205429911,127,1526878581205139090,world,-1.0321816206,-0.960250377655,0.0339730158448,-0.00986370723695,-0.00606052530929,0.0158884767443,-0.999806761742
1526878581214939143,128,1526878581214590453,world,-1.03218412399,-0.960209608078,0.0338654927909,-0.0110453031957,-0.00518114119768,0.016241338104,-0.99979364872
1526878581214962249,129,1526878581214692521,world,-1.03233957291,-0.960044741631,0.033956438303,-0.0107733858749,-0.00506671657786,0.0174246020615,-0.999777317047
1526878581225460397,130,1526878581225123306,world,-1.03219985962,-0.960238933563,0.0339942388237,-0.0100026885048,-0.00608742237091,0.0161564089358,-0.999800920486
1526878581234931476,131,1526878581234592435,world,-1.03218412399,-0.960236310959,0.0338737443089,-0.0111484751105,-0.00524684879929,0.0162882618606,-0.999791502953
1526878581245247332,132,1526878581244908267,world,-1.03226530552,-0.960066437721,0.0339149571955,-0.0109217297286,-0.00545104639605,0.0171908065677,-0.999777793884
1526878581255749780,133,1526878581255355247,world,-1.03218746185,-0.960210382938,0.0339224301279,-0.0112245008349,-0.0052696056664,0.0165717490017,-0.999785780907
1526878581265316520,134,1526878581264848244,world,-1.03218817711,-0.960221409798,0.0339043550193,-0.0113534722477,-0.00519713480026,0.0164303909987,-0.999787092209
1526878581265359794,135,1526878581264906447,world,-1.03217160702,-0.960281312466,0.0339153707027,-0.00972268078476,-0.00589685700834,0.0159016102552,-0.999808907509
1526878581275588300,136,1526878581275234059,world,-1.03218233585,-0.960276126862,0.0339543744922,-0.0096440538764,-0.00615613535047,0.0159816239029,-0.999806880951
1526878581285010941,137,1526878581284610156,world,-1.03217935562,-0.960298657417,0.033993575722,-0.00988033041358,-0.00617572944611,0.016128025949,-0.999802112579
1526878581295280245,138,1526878581294910885,world,-1.03217363358,-0.960261404514,0.0338753461838,-0.0110579971224,-0.00518894335255,0.0163776408881,-0.999791264534
1526878581305680050,139,1526878581305292933,world,-1.03217542171,-0.960283815861,0.0339132100344,-0.00986286718398,-0.0058767516166,0.0158915519714,-0.999807834625
1526878581315233076,140,1526878581314587730,world,-1.03218877316,-0.960298001766,0.0339870303869,-0.0098573975265,-0.00614168308675,0.0160998161882,-0.999802947044
1526878581315255203,141,1526878581314638977,world,-1.0321842432,-0.960307896137,0.0339911133051,-0.00995416101068,-0.00611983565614,0.0160108022392,-0.999803543091
1526878581325375670,142,1526878581325003899,world,-1.03230261803,-0.96016150713,0.0340001024306,-0.00916912220418,-0.00594057282433,0.0165991000831,-0.999802589417
1526878581335737082,143,1526878581335317870,world,-1.03237223625,-0.960088074207,0.0341033376753,-0.0079938005656,-0.00780596956611,0.0176021009684,-0.999782681465
1526878581345085106,144,1526878581344708826,world,-1.03220880032,-0.96025288105,0.0340033248067,-0.00987011287361,-0.00627392390743,0.0161514207721,-0.999801158905
1526878581355525807,145,1526878581355092029,world,-1.03215146065,-0.960177302361,0.0341401919723,-0.00770332664251,-0.00364928715862,0.0153813920915,-0.999845385551
1526878581364876005,146,1526878581364479743,world,-1.03220272064,-0.960272967815,0.0339759513736,-0.0088302725926,-0.00684057362378,0.0162551160902,-0.999805569649
1526878581364890422,147,1526878581364537960,world,-1.03236973286,-0.960094988346,0.0341231189668,-0.0081718955189,-0.0080813318491,0.0177351739258,-0.999776721001
1526878581375383488,148,1526878581374900227,world,-1.03220152855,-0.960240066051,0.0339213050902,-0.0111734941602,-0.00548617728055,0.0166431628168,-0.999783992767
1526878581385771861,149,1526878581385368957,world,-1.03217256069,-0.96028316021,0.0338400676847,-0.0113110719249,-0.00498701818287,0.0162388347089,-0.999791741371
1526878581395157764,150,1526878581394836887,world,-1.032351017,-0.960112452507,0.034069776535,-0.00832077488303,-0.00782795622945,0.0175388548523,-0.999781012535
1526878581405618908,151,1526878581405203082,world,-1.03221178055,-0.960206031799,0.0339072570205,-0.0113510107622,-0.00556716928259,0.0166680905968,-0.999781131744
1526878581405633151,152,1526878581405266528,world,-1.03218412399,-0.960296392441,0.0339591912925,-0.0101576577872,-0.00600879592821,0.0158312972635,-0.999805092812
1526878581414979339,153,1526878581414605665,world,-1.0321751833,-0.960255563259,0.0338156446815,-0.0112060382962,-0.00523358210921,0.0161648280919,-0.999792933464
1526878581425345795,154,1526878581425022122,world,-1.0323227644,-0.960070371628,0.0339005701244,-0.0111570293084,-0.00509617850184,0.0173951424658,-0.99977350235
1526878581435745949,155,1526878581435369123,world,-1.03220307827,-0.96025121212,0.0339861251414,-0.0101429848,-0.00614210683852,0.0161645337939,-0.999799013138
1526878581445240354,156,1526878581444850994,world,-1.03217244148,-0.960295259953,0.0339152887464,-0.0098463781178,-0.00619539711624,0.0157888419926,-0.999807715416
1526878581454948622,157,1526878581454555213,world,-1.03216719627,-0.960291266441,0.0338865704834,-0.00971861649305,-0.00610415777192,0.0158197227865,-0.999809026718
1526878581465630774,158,1526878581465080353,world,-1.03218948841,-0.960217297077,0.0338762141764,-0.0114319464192,-0.0052879541181,0.0165126398206,-0.999784350395
1526878581465650489,159,1526878581465138585,world,-1.03230893612,-0.960142254829,0.0340166389942,-0.00965431332588,-0.00595071678981,0.0166728515178,-0.999796748161
1526878581474832599,160,1526878581474420359,world,-1.03216612339,-0.960284888744,0.0338209345937,-0.0108504686505,-0.00527754751965,0.0163286104798,-0.999793887138
1526878581485390538,161,1526878581484868155,world,-1.03228652477,-0.960169792175,0.0339597091079,-0.00928657129407,-0.0060582770966,0.0167324859649,-0.999798536301
1526878581495829679,162,1526878581495358989,world,-1.03217375278,-0.960265755653,0.0340575054288,-0.0090262806043,-0.00811290927231,0.0166986975819,-0.999786973
1526878581505194691,163,1526878581504807100,world,-1.03232955933,-0.960119485855,0.0339244008064,-0.0108922682703,-0.00540931522846,0.0173740852624,-0.99977517128
1526878581515654346,164,1526878581515208078,world,-1.03217124939,-0.960346102715,0.0338761396706,-0.00972156785429,-0.00598584115505,0.0159043446183,-0.999808430672
1526878581515798220,165,1526878581515265119,world,-1.03221952915,-0.960326611996,0.0340108312666,-0.00883804634213,-0.0073528685607,0.0166168361902,-0.999795794487
1526878581525057356,166,1526878581524637260,world,-1.03218650818,-0.96028649807,0.0338906049728,-0.0113792428747,-0.00543029094115,0.0164395328611,-0.999785423279
1526878581535569127,167,1526878581535170894,world,-1.03209555149,-0.960267066956,0.0341227911413,-0.00712140323594,-0.00452101556584,0.0149388546124,-0.999852895737
1526878581545163986,168,1526878581544671247,world,-1.03229284286,-0.960140883923,0.0341030880809,-0.00762545503676,-0.00818714499474,0.017337910831,-0.999787092209
1526878581555527534,169,1526878581555143860,world,-1.03236854076,-0.960074067116,0.0339432582259,-0.0110539644957,-0.0055661490187,0.0176210720092,-0.999768137932
1526878581565164955,170,1526878581564734236,world,-1.03234553337,-0.960096001625,0.0339045636356,-0.0114438198507,-0.00512207718566,0.0172870513052,-0.999771952629
1526878581565175162,171,1526878581564795501,world,-1.03228998184,-0.960185289383,0.0339210294187,-0.00949050765485,-0.0059903934598,0.0165670998394,-0.999799847603
1526878581575604716,172,1526878581575171439,world,-1.03221893311,-0.960318148136,0.0339851379395,-0.00887943245471,-0.00735901063308,0.0164997894317,-0.999797344208
1526878581585018080,173,1526878581584628226,world,-1.03214836121,-0.960227191448,0.0342000834644,-0.00710206618533,-0.00427749101073,0.0155449360609,-0.999844908714
1526878581595388119,174,1526878581595020837,world,-1.03216254711,-0.960295319557,0.0338506288826,-0.0109400143847,-0.00508834514767,0.0161301866174,-0.999797105789
1526878581604822993,175,1526878581604320388,world,-1.03234541416,-0.960143089294,0.0340200141072,-0.00832417141646,-0.0076335282065,0.017402112484,-0.999784827232
1526878581615094494,176,1526878581614683265,world,-1.03240716457,-0.960106492043,0.0341338068247,-0.00790844112635,-0.00828515831381,0.0178872030228,-0.999774456024
