%time,field.x,field.y,field.z
1526878580941488127,0.02539812228,0.0271172140721,0.75362170953
1526878580949849800,0.0246782165435,0.0255987380821,0.753555303112
1526878580970711257,0.0288248517402,0.0259399831341,0.753525458833
1526878580981520683,0.0266799294307,0.0258968508543,0.753422317481
1526878580992105492,0.0245574208818,0.0254658209941,0.753318890575
1526878581000847628,0.0262980901181,0.025347340711,0.753343004589
1526878581019783285,0.0224800053922,0.0254427219348,0.753181067445
1526878581022429127,0.0229866516548,0.0254384938546,0.753185325883
1526878581030965393,0.0247048002254,0.025577722375,0.7531998732
1526878581039864781,0.0263491908188,0.0262996715035,0.753202947999
1526878581050480819,0.0250904364217,0.0245644117283,0.7531243168
1526878581061053568,0.0262212424299,0.0263090213309,0.753106619995
1526878581071287568,0.0254315761734,0.0244052940779,0.753052346248
1526878581079861789,0.0258534569871,0.0261035307112,0.753052275404
1526878581089861404,0.0248816567551,0.0242027885222,0.752969777203
1526878581100288752,0.0257133284955,0.0261643951147,0.752965801322
1526878581110508858,0.0259229139991,0.024138409544,0.752947805306
1526878581120774045,0.0262183512106,0.0262074933053,0.752920466923
1526878581129013067,0.0250483190148,0.0250536334255,0.7528628486
1526878581139414588,0.0257163266851,0.0270285964022,0.752856720368
1526878581156997538,0.0249229569859,0.0237010932187,0.752797533939
1526878581161350885,0.0249079660991,0.0245900088559,0.752777703186
1526878581169794998,0.0254868763397,0.0261785604101,0.752763663314
1526878581180302029,0.0243565726726,0.024375230541,0.752710308171
1526878581191343070,0.0259261415778,0.0259387828513,0.752712536927
1526878581200245623,0.0246757948698,0.0246771565987,0.752660409969
1526878581210513012,0.0258217121293,0.0263978807652,0.752654084649
1526878581221425326,0.0245468987717,0.0246559084547,0.752551006352
1526878581229842947,0.025644941223,0.025935079603,0.752559227484
1526878581240916860,0.0238814917677,0.0246329777739,0.752465568751
1526878581251409486,0.0257023710011,0.0256727734366,0.752464065531
1526878581260197207,0.0244112880298,0.0244982576571,0.752392908979
1526878581270895766,0.0259567389667,0.0259587234316,0.7524075735
1526878581286204935,0.0243834623423,0.0232900102078,0.752349847289
1526878581291394466,0.024954542977,0.0242114661244,0.75234019182
1526878581300316408,0.025851832036,0.0257778260115,0.752313083255
1526878581310767080,0.0241022200381,0.024607391687,0.752256741732
1526878581321507729,0.0261464033027,0.0252488068442,0.752271504234
1526878581329958479,0.0260546601469,0.0269513752902,0.75225884305
1526878581340631067,0.0261834542629,0.0248049212,0.75223678956
1526878581351175404,0.0254648212185,0.0267930534179,0.752193894524
1526878581359850488,0.0256482461553,0.0250838348572,0.752169488328
1526878581370107903,0.025428674799,0.0271157402184,0.752130384423
1526878581380670382,0.0255986269472,0.0249909272342,0.752087975161
1526878581391733108,0.0275423715169,0.0260607358124,0.75208784512
1526878581408927586,0.024491256981,0.0243885303718,0.75195237894
1526878581411240782,0.0249192600122,0.0246437437275,0.751949470069
1526878581420073087,0.025601474546,0.0262590336011,0.751947426085
1526878581432348157,0.0244591134204,0.0240966863539,0.751864186443
1526878581441210131,0.0254818307639,0.0255338214984,0.751850234467
1526878581449799526,0.0240557054272,0.0245755612173,0.751794540665
1526878581460438930,0.0254142144935,0.0262330646568,0.751780604784
1526878581470818330,0.0240410746483,0.0246977934442,0.751710892334
1526878581479367357,0.0249370327151,0.026186724607,0.751686162575
1526878581490574501,0.0228941611529,0.0253290285315,0.751571781348
1526878581499635993,0.0245961936229,0.0258095411137,0.751575756948
1526878581509761602,0.025478306251,0.0239629192528,0.751563519685
1526878581520705651,0.0254069365806,0.0261272625278,0.751525034628
1526878581537934386,0.0265400869196,0.0229039479634,0.751496256373
1526878581540553995,0.0263647915133,0.0234084263777,0.75147788484
1526878581550931997,0.0256103586634,0.0253178448014,0.751424743324
1526878581559485630,0.0259140598542,0.0236151403881,0.751384220512
1526878581569887869,0.0258646131737,0.0256858822625,0.751348187957
1526878581580809817,0.026253198188,0.0278525846049,0.751333545404
1526878581591877747,0.0260956873024,0.0256120758831,0.751292051559
1526878581600759334,0.0243171756842,0.025806787267,0.751207039341
1526878581609773883,0.0259645233108,0.0256392472157,0.751221295345
1526878581620114550,0.0239829725255,0.0248596488193,0.751124043943
1526878581630227638,0.025845067719,0.0257461083337,0.751136134012
1526878581641140699,0.0238745226352,0.0266288087598,0.751048725946
1526878581649493825,0.0252986389322,0.0257400821763,0.751057509871
1526878581664711451,0.0223443096291,0.0249769701525,0.750898088261
1526878581669405835,0.0232319189741,0.0251152787733,0.75090031871
1526878581680107051,0.0253806334756,0.0251520999512,0.750917621161
1526878581691372089,0.0270301435743,0.0267059753496,0.750922850153
1526878581702649590,0.0254257085892,0.0251823614992,0.750819771685
1526878581710788921,0.0252506347761,0.023510321082,0.750787175628
1526878581719758521,0.0254026016639,0.0253122124734,0.750751965749
1526878581730630130,0.0271987273803,0.0241879679778,0.750760634811
1526878581739301421,0.0256023258337,0.024961267671,0.750691475524
1526878581749572500,0.0241445868277,0.0264706087167,0.750620171334
1526878581760083450,0.0250968730354,0.0245598317314,0.750584980163
1526878581770593630,0.0260422956997,0.0264495783027,0.750551793434
1526878581779511324,0.025014498713,0.0249938392674,0.75049601798
1526878581794649543,0.0277613212631,0.0261766928621,0.750483384604
1526878581800268391,0.0266739837394,0.0257850177002,0.750435713829
1526878581810512876,0.0246243236303,0.0254101840931,0.750337281532
1526878581819430581,0.0228443328376,0.0255622084503,0.750243581155
1526878581829873974,0.0249392471303,0.0257083361158,0.750273494651
1526878581840866145,0.0235375237971,0.0240634453951,0.750213805938
1526878581849641600,0.0245950913292,0.0254633724796,0.750201084521
1526878581860053777,0.026679866642,0.0259064434423,0.750253009191
1526878581870741578,0.0246311198503,0.025368442072,0.750153750101
1526878581879437929,0.0260805800863,0.0263057027991,0.750170453021
1526878581892524045,0.0239407399371,0.0247895267573,0.750071862554
1526878581899596243,0.0252992904268,0.0249345443801,0.750082616841
1526878581918622306,0.0219608443488,0.0269239160108,0.749932672169
1526878581921002584,0.0223534825075,0.0266314044013,0.749937492817
1526878581929351830,0.0237183768555,0.025734664069,0.749945571379
1526878581940345218,0.0258393139951,0.0251550514939,0.749962215483
1526878581948827358,0.0241257359738,0.0251810396526,0.74989979741
1526878581959685713,0.0261786476847,0.0257578117069,0.749893194625
1526878581970203155,0.0241619460601,0.0252069071347,0.749806472652
1526878581980620354,0.0262191661242,0.0255504589482,0.749834813822
1526878581989867673,0.0244570031913,0.0250644821122,0.749770014435
1526878582000456454,0.0265835767731,0.0252240880479,0.749787384113
1526878582009322963,0.0248552979848,0.0254788874179,0.749723909363
1526878582021995535,0.0271904613458,0.0245142546135,0.749711939611
1526878582030483128,0.0255838318796,0.0250079527408,0.749652963366
1526878582049172970,0.0281121728232,0.0222449830818,0.749629249998
1526878582051805542,0.0277274544918,0.0226056852187,0.749609336354
1526878582060323154,0.0264864439925,0.0238342727257,0.749532568848
1526878582070527872,0.0250113140137,0.0252815295409,0.749461428163
1526878582078558225,0.0257322718729,0.0237693626769,0.749441405586
1526878582088799667,0.0244782977018,0.0254677515314,0.749430948198
1526878582101164427,0.025489413674,0.0232557507736,0.749427771799
1526878582109286917,0.0251720896361,0.0248852916053,0.749347724439
1526878582119885508,0.0230813867284,0.0251565549739,0.749215908371
1526878582128330527,0.0247464388825,0.025439025745,0.749193457987
1526878582139444843,0.0230231246933,0.0242460655941,0.749105769671
1526878582151047949,0.0251686617133,0.0253298245485,0.749132234262
1526878582160446285,0.0263328865868,0.0241240529678,0.749132425425
1526878582177475397,0.0248461459917,0.0271783877009,0.74907233732
1526878582192734140,0.0254515845824,0.0241978018863,0.749036209398
1526878582199146385,0.0249851066,0.0254874287768,0.749008792378
1526878582209561924,0.0269705749202,0.0262687786418,0.749057719769
1526878582220300561,0.024903816087,0.0255935375183,0.748991799643
1526878582228558392,0.0260181347657,0.0267978446948,0.749002261175
1526878582239603566,0.0247382694274,0.0250740359136,0.748932399611
1526878582251634122,0.0267816124085,0.0263721954431,0.748904383251
1526878582260375375,0.0252280114794,0.0255733421369,0.748824948834
1526878582268888080,0.0237502549294,0.0264672738256,0.748766993246
1526878582279698960,0.024665346688,0.0245151228742,0.748731005699
1526878582290637191,0.0227955812396,0.0255493435131,0.748657175027
1526878582305871239,0.0255743331871,0.0262145849422,0.748695178521
1526878582310483854,0.0252060311249,0.0254402981068,0.74866978362
1526878582319305947,0.0263487532995,0.0266054413728,0.74863181237
1526878582329800408,0.0253904078065,0.025034587899,0.748637713107
1526878582338652441,0.0264835459962,0.0262026451193,0.748550284319
1526878582349168191,0.0250128327027,0.0251099505439,0.748599612705
1526878582359929226,0.0267295932933,0.0240939391043,0.748607127649
1526878582370338615,0.0254331109065,0.0258011510907,0.748272215064
1526878582378839097,0.026370088251,0.0273304516556,0.748487066481
1526878582390039709,0.0258757407073,0.025135414321,0.748667758259
1526878582398839354,0.0275221954126,0.0248477955519,0.748349367808
1526878582409629716,0.0259605117532,0.0261941967973,0.748205812782
1526878582428824918,0.022316837886,0.0266380368059,0.749190655894
1526878582431287154,0.0227394726993,0.0262984761294,0.749232248004
1526878582439587376,0.0241700385497,0.0254862551778,0.748943569498
1526878582450095568,0.0258113917262,0.0244981585445,0.748723676923
1526878582458720205,0.0243163731387,0.0238883828842,0.748543001717
1526878582469091980,0.0265130777387,0.0241327529718,0.748331705281
1526878582479883119,0.0252707499981,0.0226011408957,0.747978125337
1526878582490851263,0.0246249630999,0.0251749439009,0.747637706244
1526878582499900308,0.0262247175317,0.0246017671095,0.747871632713
1526878582509981647,0.025620104289,0.0230710666649,0.747828471477
1526878582519058204,0.0257184838611,0.0246116923499,0.74782201976
1526878582531202235,0.023086324905,0.0253979903504,0.747806894152
1526878582539986275,0.0225982485833,0.0235752272167,0.74797891409
1526878582548663147,0.024706426384,0.0235699431558,0.747453991189
1526878582562219930,0.0228504702006,0.0249006578235,0.748354360013
1526878582568550688,0.0217357955003,0.0239706619275,0.748421735056
1526878582579539756,0.0243250144718,0.0248366706336,0.747454527896
1526878582590383591,0.0224212321731,0.0251585864175,0.748547548484
1526878582601334688,0.0222838164438,0.0234739607857,0.748528493919
1526878582609470838,0.0241855653979,0.0234241830661,0.747865698596
1526878582618384015,0.0224643158388,0.0239308595004,0.748044210457
1526878582628942783,0.0247052350118,0.0247510011257,0.74870531733
1526878582639756035,0.0225185633886,0.0232878954939,0.74906985941
1526878582650039727,0.0242172302954,0.0237342318571,0.748807634415
1526878582659006697,0.0224594114589,0.0230822715533,0.748681740928
1526878582669481751,0.0246605980993,0.0231136002216,0.748458985777
1526878582678067167,0.0255515357079,0.0241687192409,0.747963330496
1526878582700407395,0.022947614028,0.0219910290486,0.747840184196
1526878582703113362,0.0233124670953,0.0221939473258,0.747784662482
1526878582709519045,0.0232877974441,0.0233014125239,0.747559769718
1526878582718361743,0.0221342992904,0.0231902235218,0.747782135299
1526878582728670030,0.0234160408442,0.0251504818049,0.748188193811
1526878582739477502,0.0253067143008,0.0256073653273,0.748171968523
1526878582749993518,0.0251257897283,0.0224963288226,0.748099667734
1526878582758868224,0.0237108565947,0.0226728656559,0.747847920862
1526878582771070575,0.0210243514081,0.0250552087497,0.747884012988
1526878582779710596,0.0222422569279,0.0262174680022,0.748109536095
1526878582788843099,0.0241509229687,0.0253442878276,0.74788847323
1526878582799864091,0.0249811162701,0.0226964017678,0.747376631671
1526878582808259220,0.024781078881,0.0235601744582,0.747508792222
1526878582823478788,0.0247323923572,0.0252560473945,0.747669954306
1526878582829941139,0.0234986141728,0.0245296136815,0.747519670574
1526878582838750654,0.0221826930643,0.0260539478467,0.747804256686
1526878582848841434,0.0232467470258,0.0246952277851,0.748033498457
1526878582859731564,0.0203189167718,0.0244127665351,0.747866489614
1526878582868349232,0.0203595356002,0.025563221553,0.748287402374
1526878582880918786,0.0209160171148,0.0225972478664,0.74819976502
1526878582890011484,0.0190989209704,0.0236218574371,0.748379911143
1526878582900883604,0.020742068098,0.0226754547488,0.748501295141
1526878582909349132,0.0212695167931,0.0208181728241,0.748350156091
1526878582918458401,0.0228564102863,0.021682985726,0.748394070476
1526878582949192642,0.0284471260959,0.0300606565323,0.750189208011
1526878582951819558,0.0280184316101,0.0297839411996,0.74992995338
1526878582958932939,0.0268336232352,0.0277619349848,0.750477944129
1526878582969339136,0.0272319901764,0.0253573653948,0.750440154062
1526878582978134382,0.0281484963628,0.0279901024842,0.749737827993
1526878582989355031,0.0267998795259,0.0272417190186,0.749970540639
1526878582997928104,0.0268123537767,0.0248912416145,0.750619544042
1526878583008363156,0.0249632750603,0.0256148536301,0.750048423056
1526878583019073838,0.024036369356,0.0276322018568,0.74985022175
1526878583029471171,0.0248176222224,0.0249444581017,0.749668818879
1526878583038227520,0.0264349556714,0.0249754716545,0.749405081757
1526878583048798115,0.0251323062626,0.0259639286868,0.749376938653
1526878583059584981,0.0250755729431,0.0237330796904,0.748843108312
1526878583078141848,0.0248910658721,0.0281207405434,0.748536288442
1526878583080466984,0.0250033390083,0.0274880370891,0.748590785053
1526878583088877831,0.0252914010255,0.026674279336,0.7483225742
1526878583097385265,0.026679260949,0.0250691993362,0.748379074422
1526878583107757182,0.0248336279806,0.0255685353354,0.747784530649
1526878583120139256,0.02307748559,0.0257288290184,0.747268197254
1526878583128529975,0.0244503454281,0.0260319695585,0.747136632361
1526878583137363018,0.0230798158055,0.0259168923472,0.747276196294
1526878583147692819,0.0230034814952,0.0237601900685,0.747149171016
1526878583158615822,0.0226240758731,0.0251375406079,0.747554855576
1526878583170983041,0.0232908245671,0.0243845920921,0.747236435012
1526878583179669074,0.0223424589124,0.0256549565607,0.74731682819
1526878583188780419,0.0232785274861,0.0243714549448,0.747109853167
1526878583206180628,0.0223662855301,0.0266112493203,0.746759612366
1526878583208754247,0.0227129448525,0.0267144759289,0.746730293288
1526878583219749650,0.0211250005294,0.0241087659587,0.747000528041
1526878583228335874,0.0208842494729,0.0233655297524,0.747073270606
1526878583239308652,0.022643030823,0.0207236361501,0.747211518934
1526878583249705802,0.0223686858984,0.0237604889142,0.746966554438
1526878583258695784,0.0226990878517,0.0226283126806,0.746585198764
1526878583269413567,0.0217125234148,0.0232810500755,0.746968648112
1526878583278078915,0.0201847231795,0.0241129025908,0.746547650946
1526878583289350652,0.0207460303726,0.0207388663803,0.746024536543
1526878583298361674,0.0206824444655,0.0214416680833,0.746060814866
1526878583308869472,0.0214404630452,0.0251658029835,0.746300554724
1526878583319922756,0.0207165287361,0.0218804537011,0.746289806416
1526878583328385264,0.022711494397,0.0230358899927,0.746311892887
1526878583341611374,0.0221539119793,0.02742266367,0.74709825153
1526878583347738252,0.0220858073108,0.0268625737427,0.747007402609
1526878583359014577,0.0232877228758,0.0229355753544,0.747618754121
1526878583369222759,0.0241174779083,0.0246927434869,0.747184607412
1526878583379374782,0.0230162498383,0.0268462041199,0.747778279501
1526878583388539873,0.0233642500715,0.0247274262887,0.747760294394
1526878583399248200,0.0245759578054,0.0199497517156,0.74712745637
1526878583407728850,0.0248479735373,0.0204169015932,0.747465970237
1526878583418657996,0.0237135226886,0.0244763857768,0.747917187097
1526878583428898470,0.0211932423637,0.0269821466478,0.746873521106
1526878583439514947,0.020990328627,0.024565047946,0.747723111968
1526878583447743208,0.0223779854523,0.0201535569906,0.747374328007
1526878583458656581,0.0225845801948,0.021814458136,0.748190353025
1526878583471446974,0.0178344559757,0.0299497390222,0.74739890732
1526878583478044757,0.0176812948946,0.0321260051182,0.747800182537
1526878583489037949,0.0150944642527,0.0297469444687,0.747831568206
1526878583498096417,0.0158399577004,0.0282451768962,0.747846281749
1526878583508276064,0.0172056871745,0.0289310968377,0.747759223606
1526878583519022686,0.018488254727,0.031258976325,0.747654979093
1526878583529198093,0.0173435409571,0.0335823994982,0.74781711056
1526878583538266407,0.0167687594815,0.0325610644642,0.747767386473
1526878583548640235,0.0176707390751,0.0286368312273,0.74803772097
1526878583559475314,0.0191504800666,0.0255077363623,0.747047989386
1526878583567884037,0.0202941867288,0.0228717844935,0.747162291396
1526878583578681030,0.0226933439605,0.0183848553404,0.746807925663
1526878583598861812,0.0259447296706,0.0196127198559,0.747980151873
1526878583601359879,0.026247678016,0.0197620219704,0.747896143331
1526878583607958222,0.0264392544935,0.0204230022549,0.747875516125
1526878583618731419,0.0251504588144,0.023626394317,0.748107762059
1526878583629285192,0.0247135369235,0.0242414896867,0.74785885084
1526878583637977836,0.024246855651,0.0261492559362,0.748161034139
1526878583648221702,0.0244925643278,0.0282226458243,0.748356609476
1526878583659225711,0.0244104936258,0.0271453885051,0.748162478504
1526878583667648261,0.0242122346796,0.029309931142,0.748127788617
1526878583678757693,0.0269362062848,0.0269545313023,0.74811354716
1526878583689818628,0.0297334646794,0.0251857965197,0.748060748495
1526878583698954774,0.0303631592652,0.0239104925295,0.748205808078
1526878583707721480,0.0329729314179,0.0206543044936,0.747890952479
1526878583724954146,0.0331881821901,0.0200653047058,0.748041960821
1526878583729451707,0.0333440356089,0.0182152986436,0.747956370847
1526878583738581437,0.0343571297327,0.017595664826,0.747440333188
1526878583749110054,0.0318009513614,0.0145947970364,0.747447983301
1526878583757969946,0.0305959035429,0.0162950249531,0.747320131119
1526878583768537442,0.0273661606659,0.0179566139935,0.747793052301
1526878583777176799,0.0262965259397,0.0186581814756,0.747753594343
1526878583798952771,0.0278431591549,0.0202910125608,0.747583749326
1526878583807352599,0.0286814898025,0.0201842939211,0.747897597632
1526878583820121620,0.0284519092762,0.0148761651194,0.748141194885
1526878583828568873,0.0269071194678,0.0175845716834,0.747554158942
1526878583837542283,0.0247880697862,0.0179743895873,0.747523421417
1526878583852548648,0.0257049581281,0.0220642259081,0.747978951076
1526878583859611104,0.0268097476762,0.0195119122611,0.747824375899
1526878583868012973,0.0278234167052,0.0191246684442,0.747633307356
1526878583879009337,0.0248288264307,0.0181228374912,0.74796517973
1526878583888003522,0.0245682468804,0.0221970398547,0.747596164616
1526878583898920025,0.0262411366139,0.0182426087168,0.747725438583
1526878583907340530,0.0266156099603,0.0189793727676,0.748067935712
1526878583918003435,0.0257752516461,0.0180517480181,0.747448820087
1526878583928241081,0.0237147832582,0.0199472156762,0.747127377323
1526878583938958293,0.0254408155897,0.0185247959414,0.747099079736
1526878583947457532,0.025730290107,0.0158119790674,0.746890649105
1526878583958208084,0.0244116580284,0.0210962381775,0.74718380805
1526878583968792371,0.0241417616312,0.018771183217,0.747486846688
1526878583983714507,0.0255072595527,0.016359254306,0.747474082994
1526878583988926373,0.0246411962986,0.0170196941049,0.746978564476
1526878583997356013,0.0230570629955,0.0150895741948,0.746837024705
1526878584009874506,0.0232527629557,0.0176832904765,0.747541191513
1526878584018559562,0.024653423674,0.0177493562313,0.747758397441
1526878584037056696,0.0223314217718,0.0233573492033,0.74648519314
1526878584047523945,0.0242595079252,0.0243207957385,0.746049877201
1526878584060010619,0.02374716965,0.019700744851,0.745538929518
1526878584068116576,0.0223615843617,0.019472022389,0.745575955899
1526878584079289884,0.0216578399675,0.022619329878,0.746095371161
1526878584087391924,0.0221448189374,0.0213188460072,0.746496990187
1526878584097671829,0.0182305659603,0.0172986421371,0.746461955622
1526878584116979613,0.0185176853021,0.0147602028147,0.746344901373
1526878584119498181,0.0184816305117,0.015214426675,0.746396091774
1526878584127424327,0.0188170221915,0.0198697564519,0.746914423891
1526878584138089436,0.0190216804283,0.0155268389171,0.746991680258
1526878584146531127,0.0185763485159,0.0118124611859,0.747150738569
1526878584157232967,0.0172095984902,0.0140827330928,0.747589739018
1526878584169448937,0.0179122268384,0.0182990040507,0.748378615582
1526878584177715171,0.019088678918,0.0170989037118,0.748478134623
1526878584188548769,0.0174710566047,0.0159190381251,0.748444718881
1526878584197558198,0.0141346006278,0.0137876648643,0.748367536463
1526878584208157535,0.012097870384,0.0132037405835,0.749306290418
1526878584218703297,0.0103016063945,0.0179749771026,0.750485492456
1526878584227335441,0.010304956828,0.0166233245846,0.750467652583
1526878584242656326,0.00746767453106,0.011921473862,0.751045232756
1526878584247018546,0.0051778212465,0.0113370268523,0.751471605879
1526878584260054659,0.00164941951892,0.0137080972721,0.752805998678
1526878584268509027,0.000655773269167,0.0186094659249,0.753252555714
1526878584279339316,-0.00116704159349,0.0154820603322,0.752756234619
1526878584290040825,-0.00635343411838,0.0118708477557,0.752479112325
1526878584296804755,-0.00936553523797,0.0113350719892,0.751767038847
1526878584307405071,-0.0126625297707,0.0118623552827,0.752416915803
1526878584318231740,-0.0133272994093,0.0165623815132,0.753507022286
1526878584326594170,-0.0120794505001,0.0163459133978,0.754398647383
1526878584337859394,-0.0136994896751,0.0102035946606,0.755596455003
1526878584348055583,-0.0175861878009,0.00529689299228,0.757527376347
1526878584367485720,-0.0243421676667,0.00234943003155,0.76178900492
1526878584369798900,-0.0250008447388,0.00286577487592,0.762311106768
1526878584378423710,-0.0278923475591,0.00669683597939,0.764292904837
1526878584387489462,-0.0277564656889,0.00456526841577,0.76600208032
1526878584398345253,-0.0306860634861,-0.00160459812299,0.769436152109
1526878584406905253,-0.0335215095443,-0.00661510156947,0.772421860443
1526878584419533546,-0.0338644074561,-0.00999388017103,0.777589500559
1526878584427839344,-0.0330001793727,-0.0121361464412,0.782060330317
1526878584438574825,-0.0290507680704,-0.0140696585267,0.788028970132
1526878584446627635,-0.0300653018843,-0.0185906690825,0.793916122927
1526878584457306353,-0.0318678442398,-0.0270367527698,0.801467031264
1526878584467940957,-0.035582276351,-0.0308480882393,0.808420702154
1526878584479014070,-0.0396594880595,-0.0369597634696,0.814953848211
1526878584488116186,-0.0396366628899,-0.0407612456236,0.819959935129
1526878584501860895,-0.0382718982952,-0.0424720284743,0.827521771262
1526878584508505837,-0.0389586907022,-0.0461454534381,0.830934671718
1526878584517191252,-0.042802784178,-0.0519134595744,0.835658887228
1526878584527573255,-0.0476589048345,-0.0602781490953,0.840564863994
1526878584538405019,-0.05122043802,-0.0646555555435,0.845454804867
1526878584546779793,-0.0539343603017,-0.066413441956,0.849058333333
1526878584558407668,-0.0573686141525,-0.0652998775392,0.853657940009
1526878584566918341,-0.058674178917,-0.0642208676778,0.857654774943
1526878584579565220,-0.060084292267,-0.0734100228784,0.863129227986
1526878584588454977,-0.0630633917908,-0.0769543899831,0.866932340649
1526878584599217551,-0.0659804319768,-0.0805618322015,0.870824789632
1526878584607754514,-0.0657753348054,-0.0823318355007,0.873403581214
1526878584631110882,-0.0621692047613,-0.104329645719,0.881141914494
1526878584637999886,-0.0598442110751,-0.103340915624,0.884722708107
1526878584646627151,-0.0548825261162,-0.0995962176283,0.888657110951
1526878584659396074,-0.0477910395329,-0.0938242248561,0.89353914401
1526878584667949752,-0.0446907776679,-0.0915747251637,0.896186938147
1526878584678642894,-0.0421365728667,-0.0865767682489,0.898641022845
1526878584687670020,-0.0404726273013,-0.085492032063,0.900327093432
1526878584698430152,-0.0408797458682,-0.0844203356303,0.901659139968
1526878584707137142,-0.0429461753398,-0.0843711008389,0.902076139583
1526878584717757682,-0.0485873224726,-0.0846077709752,0.902344756468
