%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1526877499241988705,33,1526877499241553695,world,0.00945721659809,-0.9998524189,0.017937252298,-0.0161320995539,-0.0089324451983,0.00329391285777,-0.999824523926
1526877499251360436,34,1526877499250919766,world,0.00946326367557,-0.999853491783,0.0179398469627,-0.0161309354007,-0.00888151302934,0.00321282236837,-0.999825358391
1526877499261656456,35,1526877499261269829,world,0.00947636272758,-0.999850034714,0.0179339479655,-0.0159727595747,-0.00894285552204,0.00321240210906,-0.999827265739
1526877499271993454,36,1526877499271593184,world,0.00947089027613,-0.999839425087,0.0179278329015,-0.0159909296781,-0.00903891213238,0.00324474438094,-0.999826073647
1526877499281408943,37,1526877499280978901,world,0.00946506951004,-0.999836564064,0.0179338380694,-0.0159935206175,-0.00897857360542,0.00323836877942,-0.999826550484
1526877499281430089,38,1526877499281036832,world,0.00946631003171,-0.999857068062,0.0179544184357,-0.0160559397191,-0.00883852783591,0.00325782666914,-0.999826788902
1526877499291792614,39,1526877499291424117,world,0.00943013839424,-0.999905943871,0.0179614890367,-0.0162592474371,-0.00853383354843,0.00335290981457,-0.999825835228
1526877499301194021,40,1526877499300813097,world,0.0094638383016,-0.999833583832,0.0179331302643,-0.016098305583,-0.00889156665653,0.00324295158498,-0.999825596809
1526877499311715715,41,1526877499311342559,world,0.00946103408933,-0.999831199646,0.0179289057851,-0.0160977095366,-0.00898940209299,0.00324731878936,-0.999824762344
1526877499321164936,42,1526877499320810457,world,0.009462014772,-0.999838113785,0.0179429072887,-0.0161329768598,-0.00881403777748,0.003301568795,-0.999825596809
1526877499331626424,43,1526877499331228363,world,0.00946136843413,-0.999838590622,0.0179526768625,-0.0159779917449,-0.00891078542918,0.0032170356717,-0.999827504158
1526877499331797507,44,1526877499331301933,world,0.00946907978505,-0.999834179878,0.0179294236004,-0.0160019565374,-0.00879492145032,0.0032286492642,-0.999828100204
1526877499341140270,45,1526877499340770969,world,0.00946546159685,-0.999833464622,0.0179211068898,-0.0160878654569,-0.00896060653031,0.00328402640298,-0.999825119972
1526877499351640916,46,1526877499351236652,world,0.00946443714201,-0.999836206436,0.0179439950734,-0.0161490216851,-0.00897182524204,0.00325496471487,-0.999824047089
1526877499361028972,47,1526877499360626913,world,0.00947274826467,-0.99984896183,0.0179512370378,-0.0160092506558,-0.00877860374749,0.00329658295959,-0.999827980995
1526877499371392992,48,1526877499371032699,world,0.00946887116879,-0.999841332436,0.0179301723838,-0.0159706808627,-0.00897694285959,0.00333193456754,-0.999826669693
1526877499381843533,49,1526877499381445407,world,0.00946501363069,-0.999833106995,0.0179217960685,-0.0159047376364,-0.00891658850014,0.00318906200118,-0.999828696251
1526877499381866082,50,1526877499381505125,world,0.0096163386479,-0.999728918076,0.0180707573891,-0.0152614954859,-0.0108853690326,0.00534182460979,-0.999810099602
1526877499391259549,51,1526877499390931326,world,0.00948471017182,-0.999831795692,0.0179629679769,-0.0159562397748,-0.00900777801871,0.00346332625486,-0.999826192856
1526877499401849712,52,1526877499401474656,world,0.0094609959051,-0.999847412109,0.0179283674806,-0.015913810581,-0.00889283325523,0.00321030966006,-0.999828696251
1526877499411349531,53,1526877499410940687,world,0.00946437101811,-0.999826550484,0.0179190896451,-0.0160481594503,-0.00899920333177,0.00324880890548,-0.9998254776
1526877499421722639,54,1526877499421350507,world,0.00942993443459,-0.999888539314,0.017952138558,-0.0161577090621,-0.00862949714065,0.00330595578998,-0.999826788902
1526877499431312025,55,1526877499430800447,world,0.00945871416479,-0.999835848808,0.0179423131049,-0.0160764250904,-0.00882888305932,0.00328320614062,-0.999826431274
1526877499431320171,56,1526877499430869044,world,0.00946650281549,-0.999844312668,0.0179373640567,-0.0160823594779,-0.00888397544622,0.00323832663707,-0.999825954437
1526877499441711383,57,1526877499441357058,world,0.0094304997474,-0.999892234802,0.0179433170706,-0.0162211731076,-0.0087214531377,0.0032703790348,-0.999825119972
1526877499451202569,58,1526877499450829446,world,0.00948267709464,-0.999853372574,0.0179468952119,-0.013590044342,-0.0110226823017,0.00396236684173,-0.999839067459
1526877499461660095,59,1526877499461303776,world,0.00942621193826,-0.999892234802,0.0179571732879,-0.0160682443529,-0.00881173741072,0.0033838909585,-0.999826431274
1526877499471425391,60,1526877499471063734,world,0.00945491995662,-0.999848246574,0.0179394055158,-0.0161859504879,-0.00882739666849,0.00322999502532,-0.999824881554
1526877499482028756,61,1526877499481474261,world,0.00943247694522,-0.999886155128,0.0179521199316,-0.0163662098348,-0.00844036508352,0.00328049855307,-0.999825119972
1526877499482051142,62,1526877499481542511,world,0.00946975406259,-0.999824762344,0.0179331097752,-0.016149584204,-0.00884827040136,0.00325182476081,-0.999825119972
1526877499491402238,63,1526877499491051443,world,0.00946044363081,-0.999825000763,0.0179271548986,-0.016036182642,-0.00897951051593,0.00320280203596,-0.999825954437
1526877499501933884,64,1526877499501511693,world,0.00946773868054,-0.999834895134,0.0179472770542,-0.0160716250539,-0.00879286415875,0.00321560795419,-0.999827027321
1526877499511332268,65,1526877499510978034,world,0.00946515053511,-0.999840378761,0.0179366841912,-0.0159387197345,-0.00903251301497,0.0032311391551,-0.999827027321
1526877499521948696,66,1526877499521535360,world,0.00942837260664,-0.999888300896,0.0179444830865,-0.0162799935788,-0.00868254806846,0.00331863993779,-0.999824285507
1526877499531525050,67,1526877499531008859,world,0.00945704150945,-0.999823570251,0.0179375223815,-0.0159894283861,-0.00885124504566,0.00320335035212,-0.999827861786
1526877499531539058,68,1526877499531068927,world,0.00946907512844,-0.999823451042,0.0179393123835,-0.0160481259227,-0.00894052069634,0.00323179597035,-0.999826073647
1526877499541902312,69,1526877499541402326,world,0.00946997012943,-0.999830365181,0.0179489180446,-0.0161092914641,-0.00879371073097,0.00318382750265,-0.999826550484
1526877499551262863,70,1526877499550809628,world,0.00946699548513,-0.999836802483,0.0179437473416,-0.0159374624491,-0.00900344643742,0.00319621176459,-0.999827384949
1526877499561400353,71,1526877499561153161,world,0.009466313757,-0.999820709229,0.0179327875376,-0.016073141247,-0.00903125014156,0.00314316549338,-0.999825119972
1526877499571742486,72,1526877499571526695,world,0.00946791283786,-0.999821901321,0.0179260019213,-0.0161370337009,-0.00895909499377,0.00319465924986,-0.999824523926
1526877499581157705,73,1526877499580863419,world,0.00946406368166,-0.99983048439,0.0179284717888,-0.0160247590393,-0.00904270354658,0.00323099619709,-0.9998254776
1526877499581169779,74,1526877499580893103,world,0.00946106761694,-0.999838113785,0.0179296154529,-0.0160277187824,-0.00888715311885,0.00325522641651,-0.999826788902
1526877499591422867,75,1526877499591172915,world,0.00946705881506,-0.999818682671,0.0179434064776,-0.0160039812326,-0.00888558104634,0.00325049017556,-0.99982714653
1526877499601702543,76,1526877499601492427,world,0.00946605671197,-0.9998087883,0.0179302562028,-0.0160274896771,-0.00898059085011,0.00318186893128,-0.999826192856
1526877499611039554,77,1526877499610782229,world,0.00946919247508,-0.999824285507,0.0179323423654,-0.0160820148885,-0.00900464598089,0.0032427913975,-0.999824881554
1526877499621481721,78,1526877499621117250,world,0.00942298769951,-0.999887108803,0.0179596077651,-0.0162086095661,-0.00865304470062,0.00324091641232,-0.999825954437
1526877499631912366,79,1526877499631473559,world,0.00945438630879,-0.999828934669,0.0179443601519,-0.0160216968507,-0.0088212210685,0.00319624738768,-0.999827623367
1526877499631937109,80,1526877499631530716,world,0.00946356821805,-0.999817490578,0.0179293584079,-0.015916178003,-0.00899522099644,0.00313635100611,-0.999827980995
1526877499641272116,81,1526877499640902216,world,0.00946505740285,-0.999815702438,0.0179211981595,-0.016055777669,-0.00911623798311,0.00321490131319,-0.999824404716
1526877499651767424,82,1526877499651359700,world,0.00946632400155,-0.999817967415,0.0179351083934,-0.0161231961101,-0.00907619204372,0.00320234033279,-0.999823689461
1526877499661110932,83,1526877499660734460,world,0.0094604594633,-0.999834060669,0.0179443284869,-0.0159581676126,-0.00894624553621,0.00328323082067,-0.999827265739
1526877499671629364,84,1526877499671260692,world,0.00944382883608,-0.999904632568,0.0179498214275,-0.0138623500243,-0.0106359468773,0.00398676935583,-0.999839425087
1526877499682156444,85,1526877499681685839,world,0.00943369138986,-0.999871730804,0.0179283227772,-0.0160826183856,-0.00882536265999,0.003291180823,-0.999826312065
1526877499682178375,86,1526877499681743351,world,0.00946571771055,-0.999814271927,0.0179339963943,-0.0160743054003,-0.00893670413643,0.00313405808993,-0.999825954437
1526877499691560676,87,1526877499691140511,world,0.00946344528347,-0.999829649925,0.0179535020143,-0.0160395558923,-0.00898406840861,0.00317050935701,-0.999825954437
1526877499701924205,88,1526877499701565758,world,0.00945751834661,-0.999831676483,0.0179364494979,-0.0160380396992,-0.00898796506226,0.00324073014781,-0.999825716019
1526877499711423548,89,1526877499711016532,world,0.00946479104459,-0.99981534481,0.0179265085608,-0.0161074362695,-0.00895285513252,0.00324457092211,-0.999825000763
1526877499721816142,90,1526877499721411341,world,0.00946526601911,-0.999809980392,0.0179352685809,-0.0159375481308,-0.0089800991118,0.00317515525967,-0.999827623367
1526877499731284889,91,1526877499730866523,world,0.00945880822837,-0.999832868576,0.0179520510137,-0.0160552598536,-0.00892339274287,0.00323572382331,-0.999826073647
1526877499741727433,92,1526877499741262296,world,0.00944009516388,-0.99990260601,0.0179706737399,-0.0139183476567,-0.0106030944735,0.00392570672557,-0.999839305878
1526877499741990573,93,1526877499741663590,world,0.00947117712349,-0.999816894531,0.017933210358,-0.0158334057778,-0.00905463844538,0.00325503293425,-0.999828457832
1526877499751664868,94,1526877499751284653,world,0.00947136711329,-0.999805092812,0.0179268140346,-0.0162457581609,-0.00901225954294,0.00325173558667,-0.99982213974
1526877499761013352,95,1526877499760597920,world,0.00946046598256,-0.999819159508,0.0179422721267,-0.0160614289343,-0.00895572453737,0.00319851306267,-0.999825835228
1526877499771521950,96,1526877499771136349,world,0.00945540796965,-0.999822735786,0.0179456826299,-0.0159502085298,-0.00901991222054,0.00318833114579,-0.999827027321
1526877499782935452,97,1526877499782438063,world,0.00946776196361,-0.999809741974,0.0179217867553,-0.0160652007908,-0.00901872944087,0.00320204440504,-0.999825119972
1526877499782966690,98,1526877499782501092,world,0.00947017408907,-0.999803543091,0.0179176591337,-0.0160295479,-0.00895389635116,0.00321264239028,-0.999826312065
1526877499791203761,99,1526877499790835127,world,0.00944969523698,-0.999811410904,0.0179386269301,-0.0160475429147,-0.00894574355334,0.00318983197212,-0.999826192856
1526877499801457360,100,1526877499801129820,world,0.0094141792506,-0.999886274338,0.0179641991854,-0.0162204653025,-0.00859736371785,0.00320873665623,-0.999826312065
1526877499811553278,101,1526877499811371368,world,0.00942849740386,-0.999886274338,0.0179530214518,-0.0162639748305,-0.0086011774838,0.00326052750461,-0.9998254776
1526877499820861652,102,1526877499820714849,world,0.0094667095691,-0.999814391136,0.0179266277701,-0.0159934461117,-0.00891644600779,0.00327159231529,-0.999827027321
1526877499831243443,103,1526877499831064178,world,0.00945922359824,-0.999809622765,0.0179170314223,-0.016123874113,-0.00895684491843,0.00326388911344,-0.999824643135
1526877499841482471,104,1526877499841305260,world,0.00946679152548,-0.999785900116,0.0179835632443,-0.0140235694125,-0.0113041354343,0.00418523419648,-0.999829053879
1526877499841505426,105,1526877499841348068,world,0.00947065558285,-0.999778151512,0.0179846268147,-0.0138342222199,-0.0116054201499,0.00427785422653,-0.999827861786
1526877499851018898,106,1526877499850613126,world,0.00956959836185,-0.999722242355,0.0180275868624,-0.0146547909826,-0.0105333169922,0.00484769837931,-0.999825358391
1526877499861532822,107,1526877499861117964,world,0.00947774574161,-0.999803304672,0.0179303176701,-0.0159249696881,-0.00901623256505,0.00330656464212,-0.99982714653
1526877499871988186,108,1526877499871587186,world,0.00945741962641,-0.999814391136,0.0179378464818,-0.016153331846,-0.00890596397221,0.00315544381738,-0.999824881554
1526877499881489752,109,1526877499880979842,world,0.00944972038269,-0.999829053879,0.0179377105087,-0.0160230714828,-0.00891137029976,0.00325117679313,-0.999826669693
1526877499881502072,110,1526877499881137376,world,0.00946190673858,-0.999821424484,0.0179301351309,-0.0159608237445,-0.00892547890544,0.00321389059536,-0.999827623367
1526877499892058818,111,1526877499891613505,world,0.0094683803618,-0.999771237373,0.0179719515145,-0.0140434149653,-0.0113465664908,0.0042261434719,-0.999828100204
1526877499901471537,112,1526877499901041579,world,0.00944949220866,-0.999806642532,0.0179391503334,-0.0158163141459,-0.00931468885392,0.0033093278762,-0.999826073647
1526877499911923967,113,1526877499911502146,world,0.00942290201783,-0.999883413315,0.0179620254785,-0.01631209068,-0.00847569480538,0.00329251261428,-0.999825596809
1526877499921258109,114,1526877499920902930,world,0.00945980846882,-0.999838709831,0.0179446600378,-0.0160295143723,-0.0088828727603,0.00321996957064,-0.999826908112
1526877499931708016,115,1526877499931300336,world,0.00946476031095,-0.999774694443,0.0179654583335,-0.0139190917835,-0.0113562000915,0.00422375742346,-0.999829769135
1526877499931763066,116,1526877499931356184,world,0.00945818051696,-0.999809741974,0.0179226119071,-0.0158451553434,-0.00920579954982,0.00329184788279,-0.999826669693
1526877499941129886,117,1526877499940719169,world,0.00945761986077,-0.999824285507,0.0179387554526,-0.0159277338535,-0.00885005295277,0.0031805690378,-0.999828934669
1526877499951574576,118,1526877499951221462,world,0.00939647201449,-0.999960780144,0.0178350415081,-0.0151253920048,-0.00975348800421,0.00381993222982,-0.999830842018
1526877499960997352,119,1526877499960617562,world,0.00946635007858,-0.999849438667,0.0179335400462,-0.0136012164876,-0.0110535630956,0.00399149162695,-0.999838471413
1526877499971412528,120,1526877499971025205,world,0.00945349782705,-0.999815583229,0.0179257858545,-0.0157760456204,-0.0092453090474,0.00327255786397,-0.999827504158
1526877499981809273,121,1526877499981369678,world,0.00946400687099,-0.99977350235,0.0179699733853,-0.0140301780775,-0.0113575253636,0.00418458739296,-0.999828338623
1526877499981824292,122,1526877499981426476,world,0.00948117207736,-0.999836087227,0.0179597903043,-0.0134572442621,-0.0112177832052,0.00397447682917,-0.999838709831
1526877499991295594,123,1526877499990831645,world,0.00946073140949,-0.999833583832,0.0179390031844,-0.0159711353481,-0.00905106775463,0.00330961099826,-0.999826073647
1526877500001648622,124,1526877500001244976,world,0.00947502627969,-0.999839782715,0.0179511979222,-0.013703760691,-0.0109481448308,0.00390871893615,-0.999838590622
1526877500012083352,125,1526877500011698892,world,0.00945769622922,-0.999823212624,0.0179171506315,-0.0160028543323,-0.00913695897907,0.00325211649761,-0.999824881554
1526877500021433236,126,1526877500021033549,world,0.00945574045181,-0.999827384949,0.0179333090782,-0.0160005558282,-0.00886804051697,0.00322139100172,-0.999827504158
1526877500031845518,127,1526877500031425023,world,0.00945193506777,-0.999837517738,0.0179467033595,-0.0160126555711,-0.00884533952922,0.00323673151433,-0.999827504158
1526877500031880091,128,1526877500031483572,world,0.0094481240958,-0.999832034111,0.0179258342832,-0.0159983411431,-0.00898779928684,0.003218148835,-0.999826431274
1526877500041240641,129,1526877500040866845,world,0.00945695955306,-0.999818682671,0.0179129689932,-0.0160498227924,-0.0091436766088,0.00322056026198,-0.999824285507
1526877500051678826,130,1526877500051313729,world,0.0094782486558,-0.999816894531,0.0179168861359,-0.0155672114342,-0.0109982322901,0.00446319207549,-0.999808430672
1526877500060949896,131,1526877500060585900,world,0.00945646502078,-0.99983227253,0.0179420337081,-0.0159670691937,-0.00902177393436,0.00332686142065,-0.999826312065
1526877500071467460,132,1526877500071033062,world,0.00945167336613,-0.999830126762,0.0179396606982,-0.0160271115601,-0.00884295720607,0.00325677334331,-0.99982714653
1526877500081912740,133,1526877500081504559,world,0.00945967435837,-0.99978530407,0.0179678425193,-0.013933901675,-0.0113181453198,0.0041869096458,-0.999830126762
1526877500081939258,134,1526877500081570919,world,0.0094507439062,-0.999815583229,0.0179222635925,-0.0158126521856,-0.00917651411146,0.00334258889779,-0.999827265739
1526877500091377790,135,1526877500091031339,world,0.00944817252457,-0.999840378761,0.0179346762598,-0.0161722544581,-0.0089070731774,0.00326929963194,-0.999824166298
1526877500101854072,136,1526877500101442742,world,0.00943753216416,-0.999914765358,0.0178710184991,-0.0148278269917,-0.0100712161511,0.00386745622382,-0.999831914902
1526877500111285305,137,1526877500110872733,world,0.00946049764752,-0.999835252762,0.0179212670773,-0.0160034559667,-0.00895811710507,0.00332131097093,-0.999826312065
1526877500121642786,138,1526877500121313348,world,0.00946115795523,-0.999825000763,0.0179088525474,-0.0161523334682,-0.00906250067055,0.00327138253488,-0.999823093414
1526877500130957250,139,1526877500130602373,world,0.0094569735229,-0.999833345413,0.017927037552,-0.0160672236234,-0.00902333017439,0.0032545037102,-0.999824881554
1526877500141493909,140,1526877500141059450,world,0.0094402693212,-0.999917507172,0.0178705733269,-0.0146773653105,-0.0100534232333,0.00383091717958,-0.999834418297
1526877500141503962,141,1526877500141121049,world,0.00945097394288,-0.999909639359,0.0178627837449,-0.0146071836352,-0.0102311391383,0.00385602470487,-0.999833583832
1526877500151906898,142,1526877500151465139,world,0.009580607526,-0.999795794487,0.0179724339396,-0.0144820483401,-0.0101282773539,0.00457543460652,-0.999833464622
1526877500161363461,143,1526877500160947108,world,0.00945042911917,-0.999894142151,0.0178554393351,-0.0146369626746,-0.0101077761501,0.00386159261689,-0.999834418297
1526877500171720039,144,1526877500171307581,world,0.0094139687717,-0.999944448471,0.0177925955504,-0.0147498194128,-0.00988006219268,0.00379835115746,-0.999835252762
1526877500181183008,145,1526877500180647602,world,0.00943269766867,-0.999927401543,0.0178558509797,-0.014459320344,-0.0101104518399,0.00388714112341,-0.999836802483
1526877500181193591,146,1526877500180721276,world,0.00945793278515,-0.999847173691,0.0179074108601,-0.0158491618931,-0.00898114219308,0.00320254638791,-0.999828934669
1526877500191587043,147,1526877500191140340,world,0.00944486167282,-0.999895453453,0.0178495813161,-0.0148795275018,-0.0101567981765,0.00381296267733,-0.99983048439
1526877500202053101,148,1526877500201610055,world,0.00940975081176,-0.999869823456,0.0179777443409,-0.0141330594197,-0.0110542085022,0.00430098734796,-0.999829769135
1526877500211518971,149,1526877500211092535,world,0.00953286699951,-0.999873757362,0.0179148353636,-0.0154697941616,-0.00926153361797,0.00454225903377,-0.99982714653
1526877500221977690,150,1526877500221597352,world,0.00946131814271,-0.999906539917,0.0178496483713,-0.014757392928,-0.0100898873061,0.00391655275598,-0.999832630157
1526877500231429446,151,1526877500231005233,world,0.00945628993213,-0.999841213226,0.0178926214576,-0.016084510833,-0.0091257924214,0.00330789806321,-0.999823570251
1526877500231464169,152,1526877500231060380,world,0.00943660642952,-0.999905705452,0.0178409200162,-0.0147824520245,-0.0100774057209,0.00374027434736,-0.999832987785
1526877500241661617,153,1526877500241342059,world,0.00941274967045,-0.999942064285,0.0177845116705,-0.0148815084249,-0.0100626675412,0.00377948931418,-0.999831557274
1526877500251086013,154,1526877500250704663,world,0.00941630918533,-0.999951720238,0.0177587270737,-0.014848895371,-0.00988073088229,0.00386475282721,-0.999833464622
1526877500261651626,155,1526877500261242345,world,0.00945410691202,-0.999840855598,0.0178919415921,-0.0161647498608,-0.00903673097491,0.00332366023213,-0.999822974205
1526877500272072137,156,1526877500271641186,world,0.00944264885038,-0.999902844429,0.0178509578109,-0.0147319249809,-0.0101073300466,0.00375069538131,-0.999833464622
1526877500281495781,157,1526877500281057944,world,0.00939669273794,-0.999976277351,0.017868950963,-0.0148223433644,-0.0098707312718,0.00385954859667,-0.999834060669
1526877500281547382,158,1526877500281114726,world,0.00942713022232,-0.999929189682,0.0178525354713,-0.0146430451423,-0.0101723419502,0.00388837512583,-0.999833583832
1526877500291893728,159,1526877500291498876,world,0.00945161469281,-0.999912023544,0.0178424827754,-0.0146490018815,-0.0102387787774,0.00381326768547,-0.999833106995
1526877500301427886,160,1526877500301022544,world,0.00945316813886,-0.999912619591,0.0178344100714,-0.0147060798481,-0.0102053852752,0.00380418682471,-0.999832630157
1526877500311904114,161,1526877500311426996,world,0.00943704042584,-0.999920725822,0.0178327281028,-0.0145789599046,-0.010206126608,0.00387487956323,-0.999834179878
1526877500321271982,162,1526877500320861603,world,0.00940600130707,-0.999944329262,0.0177645236254,-0.0148829929531,-0.00996873434633,0.00381124089472,-0.999832391739
1526877500331681592,163,1526877500331259914,world,0.0094376122579,-0.999930500984,0.0178409013897,-0.0146021898836,-0.010102215223,0.00388512201607,-0.999834895134
1526877500331704539,164,1526877500331316504,world,0.00943998340517,-0.999913096428,0.0178222730756,-0.0147085776553,-0.0102117545903,0.00387811055407,-0.99983227253
1526877500341037446,165,1526877500340632106,world,0.00943025760353,-0.999918937683,0.017836747691,-0.0145476693287,-0.0101631432772,0.00381844141521,-0.999835252762
1526877500351483803,166,1526877500351034983,world,0.00939873419702,-0.999978780746,0.0178754106164,-0.014800298959,-0.00987631082535,0.00388248637319,-0.999834179878
1526877500361888131,167,1526877500361507063,world,0.00943710654974,-0.999935150146,0.0178565643728,-0.0145350694656,-0.0101245706901,0.00387813989073,-0.99983561039
1526877500371222601,168,1526877500370867304,world,0.00941773410887,-0.999935150146,0.0177553091198,-0.0148988040164,-0.010097774677,0.00385345192626,-0.9998306036
1526877500381744587,169,1526877500381302918,world,0.00945200957358,-0.999845027924,0.0178899969906,-0.0159820429981,-0.00898503884673,0.00326194427907,-0.999826669693
1526877500381786154,170,1526877500381360125,world,0.00944464746863,-0.999915361404,0.0178556982428,-0.0148164741695,-0.010008377023,0.00371519499458,-0.999833345413
1526877500391294193,171,1526877500390714356,world,0.00940756313503,-0.999956965446,0.0177593957633,-0.0149297341704,-0.0100741833448,0.00391578534618,-0.999830126762
1526877500401501776,172,1526877500401085656,world,0.00944253336638,-0.999934673309,0.0178379807621,-0.0145896486938,-0.0101635958999,0.00384532078169,-0.999834537506
1526877500411964840,173,1526877500411529976,world,0.00944607425481,-0.999913096428,0.0178376697004,-0.0145809063688,-0.0101635996252,0.00377387087792,-0.999835014343
1526877500421271032,174,1526877500420893622,world,0.00939571578056,-0.999938368797,0.0177451223135,-0.0148770688102,-0.0100897597149,0.00380924437195,-0.999831199646
1526877500431791729,175,1526877500431343906,world,0.00944066420197,-0.999929904938,0.0178292114288,-0.0146381491795,-0.0100816031918,0.00384521717206,-0.999834656715
1526877500431834800,176,1526877500431400151,world,0.00943839363754,-0.999929308891,0.0178497135639,-0.0145161096007,-0.0101205203682,0.00377359171398,-0.999836325645
