%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1526877498975328495,311,1526877498971512688,world,-0.000149698375026,0.000263748195721,-0.00112484674901,0.0,0.0,0.0
1526877498995679617,312,1526877498991381948,world,0.000148278093548,-7.32793560019e-05,-0.000110215682071,0.0,0.0,0.0
1526877499016081476,313,1526877499011341216,world,-0.000118505435239,0.000243570480961,-0.000137200666359,0.0,0.0,0.0
1526877499035351116,314,1526877499031066878,world,0.0002306913957,0.000202055933187,-0.00031790259527,0.0,0.0,0.0
1526877499055950458,315,1526877499050859150,world,-0.00124601367861,-0.00110854674131,0.000332348019583,0.0,0.0,0.0
1526877499075353688,316,1526877499071596991,world,0.00045502721332,0.000592982512899,-0.000198463283596,0.0,0.0,0.0
1526877499095762227,317,1526877499091437494,world,0.000410495966207,0.000681218749378,3.60696503776e-05,0.0,0.0,0.0
1526877499116046935,318,1526877499111341806,world,0.000157064481755,0.000276181672234,-0.000218215354835,0.0,0.0,0.0
1526877499135545734,319,1526877499131112038,world,3.66706808563e-06,-8.10314377304e-05,0.000371524307411,0.0,0.0,0.0
1526877499155646645,320,1526877499150864934,world,-0.000924169609789,-0.00103241589386,-3.85175080737e-05,0.0,0.0,0.0
1526877499175963276,321,1526877499171656043,world,0.000354159245035,0.000659598677885,-0.000429826555774,0.0,0.0,0.0
1526877499195353087,322,1526877499191490207,world,0.000599640305154,0.000708067906089,-0.000359176425263,0.0,0.0,0.0
1526877499215840004,323,1526877499211414940,world,-0.000148626422742,6.65904080961e-05,0.000106487423182,0.0,0.0,0.0
1526877499235968666,324,1526877499231172543,world,7.97384127509e-05,0.00052802200662,-0.000152968947077,0.0,0.0,0.0
1526877499255312259,325,1526877499250949140,world,-7.0388232416e-05,-0.000284843175905,-3.5628752812e-05,0.0,0.0,0.0
1526877499275740236,326,1526877499271622445,world,0.000152418244397,0.000203615418286,-0.000313357100822,0.0,0.0,0.0
1526877499296208867,327,1526877499291455555,world,-0.00091952533694,-0.0015235170722,0.000665677885991,0.0,0.0,0.0
1526877499315579185,328,1526877499311373510,world,0.000337022327585,0.00116585905198,-0.00050746742636,0.0,0.0,0.0
1526877499335831012,329,1526877499331359112,world,0.000366821594071,0.000509472680278,-0.000240970592131,0.0,0.0,0.0
1526877499356096054,330,1526877499351265047,world,6.91735258442e-05,0.000206337324926,0.000238061620621,0.0,0.0,0.0
1526877499375336162,331,1526877499371066287,world,0.000149818166392,-3.15947181662e-05,-0.000240192966885,0.0,0.0,0.0
1526877499395749645,332,1526877499390958761,world,0.000464370765258,0.000218699467951,0.000686306972057,0.0,0.0,0.0
1526877499415966568,333,1526877499410973331,world,-0.000269417447271,0.000238706707023,-0.000738970935345,0.0,0.0,0.0
1526877499435423759,334,1526877499430928890,world,-7.9872981587e-05,-0.000339072488714,0.000100583070889,0.0,0.0,0.0
1526877499455751893,335,1526877499450860301,world,0.000358268793207,-0.000389653170714,0.00028494533035,0.0,0.0,0.0
1526877499476142526,336,1526877499471095222,world,-0.000500526744872,-7.0770867751e-05,-4.09200001741e-05,0.0,0.0,0.0
1526877499495543022,337,1526877499491082560,world,-0.000107733358163,0.000564437417779,-0.000336568540661,0.0,0.0,0.0
1526877499515853914,338,1526877499511009137,world,6.21491853963e-05,-9.68184904195e-05,6.65939151077e-05,0.0,0.0,0.0
1526877499536106742,339,1526877499531077725,world,0.00012778416567,0.000368722539861,9.8060707387e-05,0.0,0.0,0.0
